,ano,mes,codibge,nome_municipio,sigla_uf,Quantidade_sim,Quantidade_sivep,Diferenca
13938,2021,4,230435,Forquilha,CE,0.0,23.0,-23.0
13939,2020,5,230450,Frecheirinha,CE,5.0,4.0,1.0
13940,2020,6,230450,Frecheirinha,CE,2.0,2.0,0.0
13941,2020,7,230450,Frecheirinha,CE,4.0,5.0,-1.0
13942,2020,8,230450,Frecheirinha,CE,3.0,4.0,-1.0
13943,2020,9,230450,Frecheirinha,CE,1.0,2.0,-1.0
13944,2020,10,230450,Frecheirinha,CE,1.0,0.0,1.0
13945,2021,3,230450,Frecheirinha,CE,1.0,6.0,-5.0
13946,2021,4,230450,Frecheirinha,CE,2.0,8.0,-6.0
13947,2020,5,230460,General Sampaio,CE,4.0,4.0,0.0
13948,2020,6,230460,General Sampaio,CE,1.0,1.0,0.0
13949,2020,8,230460,General Sampaio,CE,1.0,1.0,0.0
13950,2021,1,230460,General Sampaio,CE,1.0,1.0,0.0
13951,2021,2,230460,General Sampaio,CE,2.0,3.0,-1.0
13952,2021,3,230460,General Sampaio,CE,4.0,4.0,0.0
13953,2021,4,230460,General Sampaio,CE,1.0,1.0,0.0
13954,2020,5,230465,Graça,CE,1.0,0.0,1.0
13955,2020,6,230465,Graça,CE,1.0,1.0,0.0
13956,2020,7,230465,Graça,CE,7.0,6.0,1.0
13957,2020,8,230465,Graça,CE,2.0,2.0,0.0
13958,2020,9,230465,Graça,CE,2.0,4.0,-2.0
13959,2020,10,230465,Graça,CE,2.0,2.0,0.0
13960,2020,11,230465,Graça,CE,2.0,2.0,0.0
13961,2021,2,230465,Graça,CE,1.0,1.0,0.0
13962,2021,4,230465,Graça,CE,3.0,4.0,-1.0
13963,2021,3,230465,Graça,CE,0.0,2.0,-2.0
13964,2020,5,230470,Granja,CE,11.0,11.0,0.0
13965,2020,6,230470,Granja,CE,19.0,18.0,1.0
13966,2020,7,230470,Granja,CE,12.0,12.0,0.0
13967,2020,8,230470,Granja,CE,4.0,2.0,2.0
13968,2020,9,230470,Granja,CE,4.0,1.0,3.0
13969,2021,1,230470,Granja,CE,1.0,0.0,1.0
13970,2021,2,230470,Granja,CE,2.0,0.0,2.0
13971,2021,3,230470,Granja,CE,10.0,17.0,-7.0
13972,2021,4,230470,Granja,CE,16.0,25.0,-9.0
13973,2020,5,230480,Granjeiro,CE,1.0,0.0,1.0
13974,2020,9,230480,Granjeiro,CE,2.0,1.0,1.0
13975,2021,4,230480,Granjeiro,CE,1.0,1.0,0.0
13976,2020,5,230490,Groaíras,CE,2.0,3.0,-1.0
13977,2020,6,230490,Groaíras,CE,4.0,4.0,0.0
13978,2020,7,230490,Groaíras,CE,5.0,4.0,1.0
13979,2020,8,230490,Groaíras,CE,2.0,1.0,1.0
13980,2020,9,230490,Groaíras,CE,4.0,3.0,1.0
13981,2020,10,230490,Groaíras,CE,1.0,0.0,1.0
13982,2021,1,230490,Groaíras,CE,1.0,0.0,1.0
13983,2021,2,230490,Groaíras,CE,2.0,3.0,-1.0
13984,2021,3,230490,Groaíras,CE,5.0,8.0,-3.0
13985,2020,12,230490,Groaíras,CE,0.0,1.0,-1.0
13986,2021,4,230490,Groaíras,CE,0.0,8.0,-8.0
13987,2020,5,230495,Guaiúba,CE,18.0,13.0,5.0
13988,2020,6,230495,Guaiúba,CE,9.0,10.0,-1.0
13989,2020,7,230495,Guaiúba,CE,1.0,1.0,0.0
13990,2020,8,230495,Guaiúba,CE,2.0,3.0,-1.0
13991,2020,9,230495,Guaiúba,CE,1.0,1.0,0.0
13992,2020,10,230495,Guaiúba,CE,1.0,0.0,1.0
13993,2020,11,230495,Guaiúba,CE,1.0,0.0,1.0
13994,2020,12,230495,Guaiúba,CE,1.0,2.0,-1.0
13995,2021,2,230495,Guaiúba,CE,1.0,0.0,1.0
13996,2021,3,230495,Guaiúba,CE,7.0,8.0,-1.0
13997,2021,4,230495,Guaiúba,CE,11.0,16.0,-5.0
13998,2020,5,230500,Guaraciaba Do Norte,CE,5.0,3.0,2.0
13999,2020,6,230500,Guaraciaba Do Norte,CE,1.0,1.0,0.0
14000,2020,7,230500,Guaraciaba Do Norte,CE,4.0,4.0,0.0
14001,2020,8,230500,Guaraciaba Do Norte,CE,4.0,5.0,-1.0
14002,2020,9,230500,Guaraciaba Do Norte,CE,4.0,3.0,1.0
14003,2020,10,230500,Guaraciaba Do Norte,CE,1.0,4.0,-3.0
14004,2020,12,230500,Guaraciaba Do Norte,CE,4.0,5.0,-1.0
14005,2021,1,230500,Guaraciaba Do Norte,CE,2.0,2.0,0.0
14006,2021,2,230500,Guaraciaba Do Norte,CE,2.0,1.0,1.0
14007,2021,3,230500,Guaraciaba Do Norte,CE,8.0,14.0,-6.0
14008,2021,4,230500,Guaraciaba Do Norte,CE,2.0,8.0,-6.0
14009,2020,5,230520,Hidrolândia,CE,3.0,2.0,1.0
14010,2020,6,230520,Hidrolândia,CE,4.0,4.0,0.0
14011,2020,7,230520,Hidrolândia,CE,1.0,0.0,1.0
14012,2020,8,230520,Hidrolândia,CE,1.0,1.0,0.0
14013,2020,9,230520,Hidrolândia,CE,2.0,0.0,2.0
14014,2020,10,230520,Hidrolândia,CE,1.0,1.0,0.0
14015,2020,12,230520,Hidrolândia,CE,2.0,1.0,1.0
14016,2021,1,230520,Hidrolândia,CE,2.0,1.0,1.0
14017,2021,2,230520,Hidrolândia,CE,2.0,1.0,1.0
14018,2021,3,230520,Hidrolândia,CE,3.0,2.0,1.0
14019,2021,4,230520,Hidrolândia,CE,1.0,2.0,-1.0
14020,2020,5,230530,Ibiapina,CE,1.0,2.0,-1.0
14021,2020,6,230530,Ibiapina,CE,5.0,7.0,-2.0
14022,2020,7,230530,Ibiapina,CE,1.0,0.0,1.0
14023,2020,8,230530,Ibiapina,CE,1.0,0.0,1.0
14024,2020,9,230530,Ibiapina,CE,3.0,4.0,-1.0
14025,2020,12,230530,Ibiapina,CE,1.0,1.0,0.0
14026,2021,2,230530,Ibiapina,CE,4.0,3.0,1.0
14027,2021,3,230530,Ibiapina,CE,6.0,7.0,-1.0
14028,2021,4,230530,Ibiapina,CE,2.0,4.0,-2.0
14029,2020,5,230540,Icó,CE,3.0,1.0,2.0
14030,2020,6,230540,Icó,CE,1.0,0.0,1.0
14031,2020,7,230540,Icó,CE,7.0,5.0,2.0
14032,2020,8,230540,Icó,CE,15.0,6.0,9.0
14033,2020,9,230540,Icó,CE,16.0,6.0,10.0
14034,2020,10,230540,Icó,CE,6.0,6.0,0.0
14035,2020,11,230540,Icó,CE,8.0,3.0,5.0
14036,2020,12,230540,Icó,CE,5.0,6.0,-1.0
14037,2021,1,230540,Icó,CE,5.0,5.0,0.0
14038,2021,2,230540,Icó,CE,8.0,5.0,3.0
14039,2021,3,230540,Icó,CE,14.0,10.0,4.0
14040,2021,4,230540,Icó,CE,8.0,7.0,1.0
14041,2020,5,230565,Ipaporanga,CE,1.0,1.0,0.0
14042,2020,9,230565,Ipaporanga,CE,1.0,1.0,0.0
14043,2020,10,230565,Ipaporanga,CE,1.0,0.0,1.0
14044,2021,1,230565,Ipaporanga,CE,1.0,1.0,0.0
14045,2021,2,230565,Ipaporanga,CE,2.0,1.0,1.0
14046,2021,3,230565,Ipaporanga,CE,2.0,0.0,2.0
14047,2021,4,230565,Ipaporanga,CE,0.0,3.0,-3.0
14048,2020,5,230570,Ipaumirim,CE,2.0,1.0,1.0
14049,2020,7,230570,Ipaumirim,CE,1.0,1.0,0.0
14050,2020,8,230570,Ipaumirim,CE,3.0,2.0,1.0
14051,2020,9,230570,Ipaumirim,CE,1.0,0.0,1.0
14052,2020,10,230570,Ipaumirim,CE,1.0,0.0,1.0
14053,2021,3,230570,Ipaumirim,CE,3.0,2.0,1.0
14054,2021,4,230570,Ipaumirim,CE,2.0,2.0,0.0
14055,2020,5,230580,Ipu,CE,3.0,2.0,1.0
14056,2020,6,230580,Ipu,CE,9.0,9.0,0.0
14057,2020,7,230580,Ipu,CE,4.0,3.0,1.0
14058,2020,8,230580,Ipu,CE,13.0,11.0,2.0
14059,2020,9,230580,Ipu,CE,9.0,5.0,4.0
14060,2020,10,230580,Ipu,CE,5.0,4.0,1.0
14061,2020,11,230580,Ipu,CE,5.0,3.0,2.0
14062,2020,12,230580,Ipu,CE,1.0,2.0,-1.0
14063,2021,1,230580,Ipu,CE,5.0,3.0,2.0
14064,2021,2,230580,Ipu,CE,6.0,5.0,1.0
14065,2021,3,230580,Ipu,CE,5.0,3.0,2.0
14066,2021,4,230580,Ipu,CE,8.0,7.0,1.0
14067,2020,5,230600,Iracema,CE,2.0,0.0,2.0
14068,2020,6,230600,Iracema,CE,2.0,0.0,2.0
14069,2020,7,230600,Iracema,CE,1.0,1.0,0.0
14070,2020,9,230600,Iracema,CE,7.0,6.0,1.0
14071,2020,10,230600,Iracema,CE,2.0,1.0,1.0
14072,2020,12,230600,Iracema,CE,3.0,4.0,-1.0
14073,2021,1,230600,Iracema,CE,1.0,1.0,0.0
14074,2021,2,230600,Iracema,CE,4.0,4.0,0.0
14075,2021,4,230600,Iracema,CE,7.0,3.0,4.0
14076,2020,5,230620,Itaiçaba,CE,5.0,6.0,-1.0
14077,2020,8,230620,Itaiçaba,CE,1.0,2.0,-1.0
14078,2021,1,230620,Itaiçaba,CE,1.0,1.0,0.0
14079,2021,2,230620,Itaiçaba,CE,1.0,1.0,0.0
14080,2021,3,230620,Itaiçaba,CE,1.0,2.0,-1.0
14081,2021,4,230620,Itaiçaba,CE,1.0,5.0,-4.0
14082,2020,5,230650,Itapiúna,CE,2.0,2.0,0.0
14083,2020,6,230650,Itapiúna,CE,3.0,3.0,0.0
14084,2020,7,230650,Itapiúna,CE,1.0,2.0,-1.0
14085,2020,8,230650,Itapiúna,CE,2.0,2.0,0.0
14086,2020,9,230650,Itapiúna,CE,1.0,0.0,1.0
14087,2020,10,230650,Itapiúna,CE,1.0,1.0,0.0
14088,2020,12,230650,Itapiúna,CE,2.0,1.0,1.0
14089,2021,2,230650,Itapiúna,CE,3.0,1.0,2.0
14090,2021,3,230650,Itapiúna,CE,2.0,2.0,0.0
14091,2021,4,230650,Itapiúna,CE,4.0,5.0,-1.0
14092,2020,5,230655,Itarema,CE,13.0,15.0,-2.0
14093,2020,6,230655,Itarema,CE,11.0,8.0,3.0
14094,2020,7,230655,Itarema,CE,3.0,2.0,1.0
14095,2020,8,230655,Itarema,CE,2.0,1.0,1.0
14096,2020,12,230655,Itarema,CE,1.0,0.0,1.0
14097,2021,1,230655,Itarema,CE,1.0,1.0,0.0
14098,2021,3,230655,Itarema,CE,6.0,4.0,2.0
14099,2021,4,230655,Itarema,CE,2.0,6.0,-4.0
14100,2020,9,230655,Itarema,CE,0.0,1.0,-1.0
14101,2021,2,230655,Itarema,CE,0.0,1.0,-1.0
14102,2020,5,230670,Jaguaretama,CE,2.0,2.0,0.0
14103,2020,6,230670,Jaguaretama,CE,1.0,1.0,0.0
14104,2020,7,230670,Jaguaretama,CE,3.0,3.0,0.0
14105,2020,8,230670,Jaguaretama,CE,7.0,8.0,-1.0
14106,2020,9,230670,Jaguaretama,CE,3.0,2.0,1.0
14107,2020,11,230670,Jaguaretama,CE,1.0,0.0,1.0
14108,2021,1,230670,Jaguaretama,CE,3.0,3.0,0.0
14109,2021,2,230670,Jaguaretama,CE,2.0,4.0,-2.0
14110,2021,3,230670,Jaguaretama,CE,4.0,4.0,0.0
14111,2021,4,230670,Jaguaretama,CE,4.0,7.0,-3.0
14112,2020,5,230680,Jaguaribara,CE,1.0,1.0,0.0
14113,2020,6,230680,Jaguaribara,CE,2.0,2.0,0.0
14114,2020,7,230680,Jaguaribara,CE,4.0,4.0,0.0
14115,2020,8,230680,Jaguaribara,CE,1.0,1.0,0.0
14116,2021,2,230680,Jaguaribara,CE,1.0,1.0,0.0
14117,2021,3,230680,Jaguaribara,CE,2.0,2.0,0.0
14118,2021,4,230680,Jaguaribara,CE,4.0,2.0,2.0
14119,2020,5,230710,Jardim,CE,1.0,1.0,0.0
14120,2020,6,230710,Jardim,CE,4.0,1.0,3.0
14121,2020,7,230710,Jardim,CE,3.0,3.0,0.0
14122,2020,8,230710,Jardim,CE,4.0,1.0,3.0
14123,2020,9,230710,Jardim,CE,2.0,2.0,0.0
14124,2020,10,230710,Jardim,CE,5.0,4.0,1.0
14125,2020,11,230710,Jardim,CE,2.0,2.0,0.0
14126,2020,12,230710,Jardim,CE,3.0,5.0,-2.0
14127,2021,1,230710,Jardim,CE,3.0,1.0,2.0
14128,2021,2,230710,Jardim,CE,2.0,2.0,0.0
14129,2021,4,230710,Jardim,CE,1.0,1.0,0.0
14130,2020,5,230720,Jati,CE,1.0,1.0,0.0
14131,2020,8,230720,Jati,CE,1.0,1.0,0.0
14132,2020,9,230720,Jati,CE,1.0,0.0,1.0
14133,2021,2,230720,Jati,CE,1.0,0.0,1.0
14134,2021,3,230720,Jati,CE,1.0,2.0,-1.0
14135,2021,4,230720,Jati,CE,1.0,3.0,-2.0
14136,2020,5,230725,Jijoca De Jericoacoara,CE,3.0,3.0,0.0
14137,2020,6,230725,Jijoca De Jericoacoara,CE,2.0,2.0,0.0
14138,2020,7,230725,Jijoca De Jericoacoara,CE,4.0,10.0,-6.0
14139,2021,2,230725,Jijoca De Jericoacoara,CE,3.0,4.0,-1.0
14140,2021,3,230725,Jijoca De Jericoacoara,CE,5.0,7.0,-2.0
14141,2021,4,230725,Jijoca De Jericoacoara,CE,5.0,10.0,-5.0
14142,2020,8,230725,Jijoca De Jericoacoara,CE,0.0,1.0,-1.0
14143,2020,5,230740,Jucás,CE,2.0,2.0,0.0
14144,2020,6,230740,Jucás,CE,3.0,1.0,2.0
14145,2020,7,230740,Jucás,CE,7.0,6.0,1.0
14146,2020,8,230740,Jucás,CE,3.0,4.0,-1.0
14147,2020,9,230740,Jucás,CE,5.0,5.0,0.0
14148,2020,11,230740,Jucás,CE,2.0,2.0,0.0
14149,2020,12,230740,Jucás,CE,2.0,2.0,0.0
14150,2021,1,230740,Jucás,CE,2.0,1.0,1.0
14151,2021,2,230740,Jucás,CE,1.0,2.0,-1.0
14152,2021,3,230740,Jucás,CE,2.0,3.0,-1.0
14153,2021,4,230740,Jucás,CE,2.0,11.0,-9.0
14154,2020,5,230750,Lavras Da Mangabeira,CE,2.0,1.0,1.0
14155,2020,6,230750,Lavras Da Mangabeira,CE,3.0,1.0,2.0
14156,2020,7,230750,Lavras Da Mangabeira,CE,4.0,4.0,0.0
14157,2020,8,230750,Lavras Da Mangabeira,CE,6.0,3.0,3.0
14158,2020,9,230750,Lavras Da Mangabeira,CE,3.0,1.0,2.0
14159,2020,10,230750,Lavras Da Mangabeira,CE,7.0,5.0,2.0
14160,2020,11,230750,Lavras Da Mangabeira,CE,1.0,1.0,0.0
14161,2020,12,230750,Lavras Da Mangabeira,CE,4.0,4.0,0.0
14162,2021,1,230750,Lavras Da Mangabeira,CE,3.0,3.0,0.0
14163,2021,2,230750,Lavras Da Mangabeira,CE,1.0,1.0,0.0
14164,2021,3,230750,Lavras Da Mangabeira,CE,1.0,1.0,0.0
14165,2021,4,230750,Lavras Da Mangabeira,CE,6.0,6.0,0.0
14166,2020,5,230763,Madalena,CE,4.0,4.0,0.0
14167,2020,6,230763,Madalena,CE,6.0,6.0,0.0
14168,2020,7,230763,Madalena,CE,8.0,10.0,-2.0
14169,2020,8,230763,Madalena,CE,3.0,3.0,0.0
14170,2020,9,230763,Madalena,CE,3.0,2.0,1.0
14171,2020,11,230763,Madalena,CE,2.0,0.0,2.0
14172,2020,12,230763,Madalena,CE,1.0,1.0,0.0
14173,2021,2,230763,Madalena,CE,1.0,0.0,1.0
14174,2021,3,230763,Madalena,CE,5.0,5.0,0.0
14175,2021,4,230763,Madalena,CE,2.0,2.0,0.0
14176,2020,4,230763,Madalena,CE,0.0,1.0,-1.0
14177,2020,10,230763,Madalena,CE,0.0,1.0,-1.0
14178,2021,1,230763,Madalena,CE,0.0,1.0,-1.0
14179,2020,5,230810,Mauriti,CE,6.0,3.0,3.0
14180,2020,6,230810,Mauriti,CE,1.0,1.0,0.0
14181,2020,7,230810,Mauriti,CE,9.0,11.0,-2.0
14182,2020,8,230810,Mauriti,CE,10.0,5.0,5.0
14183,2020,9,230810,Mauriti,CE,5.0,3.0,2.0
14184,2020,10,230810,Mauriti,CE,1.0,0.0,1.0
14185,2020,11,230810,Mauriti,CE,4.0,3.0,1.0
14186,2020,12,230810,Mauriti,CE,5.0,3.0,2.0
14187,2021,1,230810,Mauriti,CE,1.0,2.0,-1.0
14188,2021,2,230810,Mauriti,CE,4.0,1.0,3.0
14189,2021,3,230810,Mauriti,CE,4.0,4.0,0.0
14190,2021,4,230810,Mauriti,CE,7.0,9.0,-2.0
14191,2020,5,230820,Meruoca,CE,4.0,3.0,1.0
14192,2020,6,230820,Meruoca,CE,7.0,7.0,0.0
14193,2020,7,230820,Meruoca,CE,3.0,4.0,-1.0
14194,2020,8,230820,Meruoca,CE,3.0,4.0,-1.0
14195,2020,9,230820,Meruoca,CE,1.0,1.0,0.0
14196,2020,11,230820,Meruoca,CE,1.0,0.0,1.0
14197,2021,2,230820,Meruoca,CE,3.0,3.0,0.0
14198,2021,3,230820,Meruoca,CE,15.0,17.0,-2.0
14199,2021,4,230820,Meruoca,CE,3.0,9.0,-6.0
14200,2020,10,230820,Meruoca,CE,0.0,1.0,-1.0
14201,2020,5,230830,Milagres,CE,2.0,2.0,0.0
14202,2020,6,230830,Milagres,CE,1.0,0.0,1.0
14203,2020,7,230830,Milagres,CE,2.0,1.0,1.0
14204,2020,8,230830,Milagres,CE,3.0,0.0,3.0
14205,2020,9,230830,Milagres,CE,6.0,1.0,5.0
14206,2020,10,230830,Milagres,CE,6.0,2.0,4.0
14207,2020,11,230830,Milagres,CE,1.0,2.0,-1.0
14208,2020,12,230830,Milagres,CE,7.0,4.0,3.0
14209,2021,1,230830,Milagres,CE,4.0,4.0,0.0
14210,2021,3,230830,Milagres,CE,9.0,13.0,-4.0
14211,2021,4,230830,Milagres,CE,5.0,9.0,-4.0
14212,2021,2,230830,Milagres,CE,0.0,1.0,-1.0
14213,2020,5,230835,Milhã,CE,2.0,1.0,1.0
14214,2020,6,230835,Milhã,CE,2.0,1.0,1.0
14215,2020,7,230835,Milhã,CE,2.0,2.0,0.0
14216,2020,8,230835,Milhã,CE,1.0,1.0,0.0
14217,2020,9,230835,Milhã,CE,3.0,2.0,1.0
14218,2020,10,230835,Milhã,CE,1.0,1.0,0.0
14219,2020,11,230835,Milhã,CE,1.0,0.0,1.0
14220,2021,1,230835,Milhã,CE,1.0,0.0,1.0
14221,2021,2,230835,Milhã,CE,4.0,2.0,2.0
14222,2021,3,230835,Milhã,CE,3.0,1.0,2.0
14223,2021,4,230835,Milhã,CE,3.0,3.0,0.0
14224,2020,5,230837,Miraíma,CE,1.0,1.0,0.0
14225,2020,6,230837,Miraíma,CE,3.0,1.0,2.0
14226,2020,7,230837,Miraíma,CE,2.0,1.0,1.0
14227,2020,8,230837,Miraíma,CE,2.0,2.0,0.0
14228,2020,9,230837,Miraíma,CE,1.0,1.0,0.0
14229,2021,3,230837,Miraíma,CE,1.0,0.0,1.0
14230,2021,4,230837,Miraíma,CE,1.0,0.0,1.0
14231,2020,4,230837,Miraíma,CE,0.0,1.0,-1.0
14232,2020,5,230840,Missão Velha,CE,1.0,0.0,1.0
14233,2020,6,230840,Missão Velha,CE,4.0,1.0,3.0
14234,2020,7,230840,Missão Velha,CE,7.0,3.0,4.0
14235,2020,9,230840,Missão Velha,CE,1.0,1.0,0.0
14236,2020,10,230840,Missão Velha,CE,1.0,0.0,1.0
14237,2020,11,230840,Missão Velha,CE,1.0,0.0,1.0
14238,2020,12,230840,Missão Velha,CE,2.0,1.0,1.0
14239,2021,3,230840,Missão Velha,CE,3.0,1.0,2.0
14240,2021,1,230840,Missão Velha,CE,0.0,1.0,-1.0
14241,2021,4,230840,Missão Velha,CE,0.0,4.0,-4.0
14242,2020,5,230860,Monsenhor Tabosa,CE,2.0,2.0,0.0
14243,2020,6,230860,Monsenhor Tabosa,CE,1.0,1.0,0.0
14244,2020,7,230860,Monsenhor Tabosa,CE,1.0,1.0,0.0
14245,2020,8,230860,Monsenhor Tabosa,CE,3.0,3.0,0.0
14246,2020,9,230860,Monsenhor Tabosa,CE,5.0,5.0,0.0
14247,2020,10,230860,Monsenhor Tabosa,CE,3.0,3.0,0.0
14248,2020,12,230860,Monsenhor Tabosa,CE,1.0,1.0,0.0
14249,2021,1,230860,Monsenhor Tabosa,CE,2.0,3.0,-1.0
14250,2021,2,230860,Monsenhor Tabosa,CE,4.0,3.0,1.0
14251,2021,3,230860,Monsenhor Tabosa,CE,4.0,3.0,1.0
14252,2021,4,230860,Monsenhor Tabosa,CE,1.0,5.0,-4.0
14253,2020,4,230860,Monsenhor Tabosa,CE,0.0,1.0,-1.0
14254,2020,5,230870,Morada Nova,CE,10.0,6.0,4.0
14255,2020,6,230870,Morada Nova,CE,15.0,11.0,4.0
14256,2020,7,230870,Morada Nova,CE,11.0,13.0,-2.0
14257,2020,8,230870,Morada Nova,CE,3.0,3.0,0.0
14258,2020,9,230870,Morada Nova,CE,6.0,5.0,1.0
14259,2020,10,230870,Morada Nova,CE,7.0,2.0,5.0
14260,2020,11,230870,Morada Nova,CE,5.0,4.0,1.0
14261,2020,12,230870,Morada Nova,CE,4.0,3.0,1.0
14262,2021,1,230870,Morada Nova,CE,10.0,8.0,2.0
14263,2021,2,230870,Morada Nova,CE,11.0,6.0,5.0
14264,2021,3,230870,Morada Nova,CE,14.0,12.0,2.0
14265,2021,4,230870,Morada Nova,CE,29.0,38.0,-9.0
14266,2020,5,230890,Morrinhos,CE,4.0,5.0,-1.0
14267,2020,6,230890,Morrinhos,CE,1.0,1.0,0.0
14268,2020,7,230890,Morrinhos,CE,2.0,2.0,0.0
14269,2020,10,230890,Morrinhos,CE,1.0,1.0,0.0
14270,2020,11,230890,Morrinhos,CE,1.0,1.0,0.0
14271,2021,3,230890,Morrinhos,CE,4.0,10.0,-6.0
14272,2021,4,230890,Morrinhos,CE,1.0,4.0,-3.0
14273,2020,5,230900,Mucambo,CE,2.0,3.0,-1.0
14274,2020,6,230900,Mucambo,CE,1.0,1.0,0.0
14275,2020,7,230900,Mucambo,CE,6.0,4.0,2.0
14276,2020,8,230900,Mucambo,CE,2.0,2.0,0.0
14277,2020,9,230900,Mucambo,CE,1.0,0.0,1.0
14278,2020,11,230900,Mucambo,CE,1.0,1.0,0.0
14279,2021,1,230900,Mucambo,CE,1.0,1.0,0.0
14280,2021,3,230900,Mucambo,CE,3.0,4.0,-1.0
14281,2021,4,230900,Mucambo,CE,4.0,3.0,1.0
14282,2020,5,231010,Palmácia,CE,3.0,5.0,-2.0
14283,2020,6,231010,Palmácia,CE,2.0,3.0,-1.0
14284,2020,7,231010,Palmácia,CE,1.0,1.0,0.0
14285,2020,12,231010,Palmácia,CE,1.0,0.0,1.0
14286,2021,3,231010,Palmácia,CE,5.0,11.0,-6.0
14287,2021,4,231010,Palmácia,CE,4.0,5.0,-1.0
14288,2020,8,231010,Palmácia,CE,0.0,1.0,-1.0
14289,2020,5,231020,Paracuru,CE,12.0,13.0,-1.0
14290,2020,6,231020,Paracuru,CE,14.0,22.0,-8.0
14291,2020,7,231020,Paracuru,CE,9.0,16.0,-7.0
14292,2020,8,231020,Paracuru,CE,3.0,5.0,-2.0
14293,2020,9,231020,Paracuru,CE,2.0,2.0,0.0
14294,2020,10,231020,Paracuru,CE,1.0,1.0,0.0
14295,2021,2,231020,Paracuru,CE,3.0,4.0,-1.0
14296,2021,3,231020,Paracuru,CE,4.0,9.0,-5.0
14297,2021,4,231020,Paracuru,CE,18.0,21.0,-3.0
14298,2020,12,231020,Paracuru,CE,0.0,1.0,-1.0
14299,2021,1,231020,Paracuru,CE,0.0,2.0,-2.0
14300,2020,5,231025,Paraipaba,CE,15.0,17.0,-2.0
14301,2020,6,231025,Paraipaba,CE,6.0,9.0,-3.0
14302,2020,7,231025,Paraipaba,CE,5.0,8.0,-3.0
14303,2020,8,231025,Paraipaba,CE,4.0,4.0,0.0
14304,2021,3,231025,Paraipaba,CE,11.0,17.0,-6.0
14305,2021,4,231025,Paraipaba,CE,9.0,13.0,-4.0
14306,2020,5,231030,Parambu,CE,6.0,4.0,2.0
14307,2020,6,231030,Parambu,CE,6.0,5.0,1.0
14308,2020,7,231030,Parambu,CE,4.0,4.0,0.0
14309,2020,8,231030,Parambu,CE,1.0,2.0,-1.0
14310,2020,9,231030,Parambu,CE,1.0,1.0,0.0
14311,2020,10,231030,Parambu,CE,1.0,1.0,0.0
14312,2020,11,231030,Parambu,CE,1.0,1.0,0.0
14313,2020,12,231030,Parambu,CE,5.0,5.0,0.0
14314,2021,1,231030,Parambu,CE,6.0,4.0,2.0
14315,2021,2,231030,Parambu,CE,7.0,7.0,0.0
14316,2021,3,231030,Parambu,CE,9.0,3.0,6.0
14317,2021,4,231030,Parambu,CE,10.0,5.0,5.0
14318,2020,4,231030,Parambu,CE,0.0,1.0,-1.0
14319,2020,5,231040,Paramoti,CE,1.0,2.0,-1.0
14320,2020,7,231040,Paramoti,CE,1.0,1.0,0.0
14321,2020,10,231040,Paramoti,CE,2.0,1.0,1.0
14322,2020,12,231040,Paramoti,CE,1.0,1.0,0.0
14323,2021,2,231040,Paramoti,CE,1.0,1.0,0.0
14324,2021,4,231040,Paramoti,CE,2.0,3.0,-1.0
14325,2021,3,231040,Paramoti,CE,0.0,2.0,-2.0
14326,2020,5,231060,Penaforte,CE,1.0,1.0,0.0
14327,2020,6,231060,Penaforte,CE,2.0,0.0,2.0
14328,2020,7,231060,Penaforte,CE,1.0,1.0,0.0
14329,2021,2,231060,Penaforte,CE,1.0,2.0,-1.0
14330,2021,3,231060,Penaforte,CE,2.0,2.0,0.0
14331,2021,4,231060,Penaforte,CE,0.0,2.0,-2.0
14332,2020,5,231110,Porteiras,CE,1.0,1.0,0.0
14333,2020,6,231110,Porteiras,CE,1.0,0.0,1.0
14334,2020,7,231110,Porteiras,CE,2.0,3.0,-1.0
14335,2020,8,231110,Porteiras,CE,1.0,1.0,0.0
14336,2020,11,231110,Porteiras,CE,1.0,0.0,1.0
14337,2020,12,231110,Porteiras,CE,1.0,0.0,1.0
14338,2021,1,231110,Porteiras,CE,3.0,1.0,2.0
14339,2021,2,231110,Porteiras,CE,4.0,2.0,2.0
14340,2021,3,231110,Porteiras,CE,7.0,8.0,-1.0
14341,2021,4,231110,Porteiras,CE,2.0,3.0,-1.0
14342,2020,5,231150,Quixeré,CE,2.0,3.0,-1.0
14343,2020,6,231150,Quixeré,CE,2.0,1.0,1.0
14344,2020,7,231150,Quixeré,CE,1.0,2.0,-1.0
14345,2020,8,231150,Quixeré,CE,4.0,2.0,2.0
14346,2020,11,231150,Quixeré,CE,1.0,0.0,1.0
14347,2020,12,231150,Quixeré,CE,2.0,2.0,0.0
14348,2021,1,231150,Quixeré,CE,1.0,3.0,-2.0
14349,2021,2,231150,Quixeré,CE,1.0,1.0,0.0
14350,2021,3,231150,Quixeré,CE,2.0,3.0,-1.0
14351,2021,4,231150,Quixeré,CE,12.0,13.0,-1.0
14352,2020,4,231150,Quixeré,CE,0.0,1.0,-1.0
14353,2020,5,231190,Saboeiro,CE,1.0,1.0,0.0
14354,2020,9,231190,Saboeiro,CE,3.0,3.0,0.0
14355,2020,10,231190,Saboeiro,CE,4.0,4.0,0.0
14356,2020,11,231190,Saboeiro,CE,1.0,2.0,-1.0
14357,2020,12,231190,Saboeiro,CE,1.0,0.0,1.0
14358,2021,3,231190,Saboeiro,CE,1.0,1.0,0.0
14359,2020,5,231200,Santana Do Acaraú,CE,10.0,10.0,0.0
