 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jun/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314480 Nova Lima";5;5;11947,06;9884,61;-;-;2062,45;-;-;2389,41;2389,41;17;3,4;-;-
"314500 Nova Ponte";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;6;3,0;-;-
"314520 Nova Serrana";7;7;12133,61;10005,54;-;-;2128,07;-;-;1733,37;1733,37;52;7,4;-;-
"314560 Oliveira";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;25;5,0;-;-
"314600 Ouro Fino";15;15;22724,00;18163,85;-;-;4560,15;-;-;1514,93;1514,93;42;2,8;2;13,33
"314610 Ouro Preto";17;17;30433,17;25117,35;-;-;5315,82;-;-;1790,19;1790,19;85;5,0;-;-
"314630 Padre Paraíso";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"314710 Pará de Minas";1;1;2041,44;1676,63;-;-;364,81;-;-;2041,44;2041,44;6;6,0;-;-
"314700 Paracatu";9;9;38085,83;32027,55;-;-;6058,28;-;-;4231,76;4231,76;88;9,8;-;-
"314790 Passos";3;3;6554,22;5459,79;-;-;1094,43;-;-;2184,74;2184,74;14;4,7;-;-
"314800 Patos de Minas";15;15;151239,70;128806,87;-;-;22432,83;-;-;10082,65;10082,65;102;6,8;6;40,00
"314810 Patrocínio";12;12;47484,21;40176,82;-;-;7307,39;-;-;3957,02;3957,02;86;7,2;4;33,33
"314870 Pedra Azul";4;4;6160,48;4913,48;-;-;1247,00;-;-;1540,12;1540,12;37;9,3;1;25,00
"315120 Pirapora";23;23;40563,34;33032,16;-;-;7531,18;-;-;1763,62;1763,62;117;5,1;6;26,09
"315150 Piumhi";3;3;5097,47;4185,44;-;-;912,03;-;-;1699,16;1699,16;5;1,7;-;-
"315180 Poços de Caldas";27;27;528542,06;460220,47;-;-;68321,59;-;-;19575,63;19575,63;338;12,5;11;40,74
"315220 Porteirinha";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;15;7,5;-;-
"315240 Poté";2;2;3108,06;2496,17;-;-;611,89;-;-;1554,03;1554,03;13;6,5;-;-
"315250 Pouso Alegre";31;31;79269,85;65993,60;-;-;13276,25;-;-;2557,09;2557,09;248;8,0;4;12,90
"315420 Resende Costa";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"315430 Resplendor";9;9;13794,53;11054,57;-;-;2739,96;-;-;1532,73;1532,73;48;5,3;2;22,22
"315460 Ribeirão das Neves";20;20;30264,41;24184,21;-;-;6080,20;-;-;1513,22;1513,22;82;4,1;3;15,00
"315700 Salinas";14;14;21081,15;16825,01;-;-;4256,14;-;-;1505,80;1505,80;35;2,5;2;14,29
"315780 Santa Luzia";25;25;43358,89;34605,29;-;-;8753,60;-;-;1734,36;1734,36;92;3,7;1;4,00
"315960 Santa Rita do Sapucaí";2;2;3280,82;2672,80;-;-;608,02;-;-;1640,41;1640,41;6;3,0;-;-
"316070 Santos Dumont";1;1;6765,92;5716,11;-;-;1049,81;-;-;6765,92;6765,92;11;11,0;-;-
"316110 São Francisco";4;4;6056,00;4839,96;-;-;1216,04;-;-;1514,00;1514,00;8;2,0;-;-
"316210 São Gotardo";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;8;2,7;-;-
"316270 São João do Paraíso";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"316370 São Lourenço";41;41;75010,29;62070,86;-;-;12939,43;-;-;1829,52;1829,52;331;8,1;4;9,76
"316420 São Romão";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;4;2,0;-;-
"316470 São Sebastião do Paraíso";34;34;107413,37;90990,09;-;-;16423,28;-;-;3159,22;3159,22;261;7,7;3;8,82
"316680 Serra do Salitre";1;1;1556,00;1251,99;-;-;304,01;-;-;1556,00;1556,00;7;7,0;-;-
"316710 Serro";2;2;3037,95;2429,93;-;-;608,02;-;-;1518,97;1518,97;15;7,5;-;-
"316720 Sete Lagoas";6;6;11112,49;9081,16;-;-;2031,33;-;-;1852,08;1852,08;39;6,5;-;-
"316800 Taiobeiras";2;2;3275,44;2667,42;-;-;608,02;-;-;1637,72;1637,72;24;12,0;-;-
"316860 Teófilo Otoni";45;45;92628,41;76679,60;-;-;15948,81;-;-;2058,41;2058,41;251;5,6;11;24,44
"316870 Timóteo";1;1;5543,94;4833,13;-;-;710,81;-;-;5543,94;5543,94;5;5,0;1;100,00
"316930 Três Corações";22;22;197186,13;167550,71;-;-;29635,42;-;-;8963,01;8963,01;163;7,4;2;9,09
"316940 Três Pontas";8;8;18203,00;15025,12;-;-;3177,88;-;-;2275,38;2275,38;42;5,3;-;-
"316990 Ubá";15;15;127042,19;108080,61;-;-;18961,58;-;-;8469,48;8469,48;109;7,3;5;33,33
"317010 Uberaba";31;31;225688,49;193007,37;-;-;32681,12;-;-;7280,27;7280,27;222;7,2;7;22,58
"317020 Uberlândia";84;84;391318,33;330037,01;-;-;61281,32;-;-;4658,55;4658,55;485;5,8;23;27,38
"317040 Unaí";24;24;37056,00;29759,76;-;-;7296,24;-;-;1544,00;1544,00;132;5,5;-;-
"317052 Urucuia";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;10;5,0;-;-
"317070 Varginha";7;7;43501,51;36829,44;-;-;6672,07;-;-;6214,50;6214,50;41;5,9;1;14,29
"317090 Varzelândia";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"317100 Vazante";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"317120 Vespasiano";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;52;4,3;-;-
"317130 Viçosa";9;9;14029,79;11293,70;-;-;2736,09;-;-;1558,87;1558,87;24;2,7;-;-
"317180 Virginópolis";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"317200 Visconde do Rio Branco";8;8;15551,72;12645,04;-;-;2906,68;-;-;1943,96;1943,96;33;4,1;1;12,50
"320010 Afonso Cláudio";9;9;13564,20;10828,11;-;-;2736,09;-;-;1507,13;1507,13;19;2,1;-;-
"320040 Anchieta";27;27;40812,00;32603,73;-;-;8208,27;-;-;1511,56;1511,56;69;2,6;2;7,41
"320060 Aracruz";65;65;360428,79;306087,61;-;-;54341,18;-;-;5545,06;5545,06;454;7,0;16;24,62
"320080 Baixo Guandu";8;8;12954,87;10522,79;-;-;2432,08;-;-;1619,36;1619,36;34;4,3;1;12,50
"320090 Barra de São Francisco";4;4;6008,00;4791,96;-;-;1216,04;-;-;1502,00;1502,00;10;2,5;-;-
"320120 Cachoeiro de Itapemirim";148;148;470222,70;393867,47;-;-;76355,23;-;-;3177,18;3177,18;933;6,3;26;17,57
"320140 Castelo";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;10;3,3;-;-
"320150 Colatina";18;18;78064,41;66605,77;-;-;11458,64;-;-;4336,91;4336,91;104;5,8;7;38,89
"320190 Domingos Martins";10;10;15416,64;12368,81;-;-;3047,83;-;-;1541,66;1541,66;40;4,0;1;10,00
"320210 Ecoporanga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"320230 Guaçuí";4;4;6272,82;5056,78;-;-;1216,04;-;-;1568,20;1568,20;17;4,3;-;-
"320245 Ibatiba";3;3;4834,00;3921,97;-;-;912,03;-;-;1611,33;1611,33;12;4,0;1;33,33
"320280 Itapemirim";5;5;8334,46;6814,41;-;-;1520,05;-;-;1666,89;1666,89;5;1,0;-;-
"320290 Itarana";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"320300 Iúna";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;7;2,3;1;33,33
"320310 Jerônimo Monteiro";6;6;9499,76;7652,48;-;-;1847,28;-;-;1583,29;1583,29;24;4,0;-;-
"320316 Laranja da Terra";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"320320 Linhares";46;46;81582,80;65963,46;-;-;15619,34;-;-;1773,54;1773,54;254;5,5;11;23,91
"320340 Mimoso do Sul";6;6;9613,41;7777,74;-;-;1835,67;-;-;1602,23;1602,23;27;4,5;1;16,67
"320370 Muniz Freire";11;11;16624,97;13280,86;-;-;3344,11;-;-;1511,36;1511,36;20;1,8;-;-
"320380 Muqui";14;14;21008,00;16751,86;-;-;4256,14;-;-;1500,57;1500,57;36;2,6;-;-
"320390 Nova Venécia";8;8;12152,00;9719,92;-;-;2432,08;-;-;1519,00;1519,00;37;4,6;2;25,00
"320455 Santa Maria de Jetibá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"320460 Santa Teresa";34;34;435914,70;373541,82;-;-;62372,88;-;-;12821,02;12821,02;355;10,4;11;32,35
"320470 São Gabriel da Palha";2;2;3128,00;2519,98;-;-;608,02;-;-;1564,00;1564,00;18;9,0;-;-
"320480 São José do Calçado";8;8;12682,05;10249,97;-;-;2432,08;-;-;1585,26;1585,26;29;3,6;-;-
"320490 São Mateus";1;1;3100,00;2568,79;-;-;531,21;-;-;3100,00;3100,00;2;2,0;-;-
"320500 Serra";603;603;5936881,97;5116085,74;-;-;820796,23;-;-;9845,58;9845,58;6009;10,0;249;41,29
"320503 Vargem Alta";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"320520 Vila Velha";73;73;183994,29;157729,59;-;-;26264,70;-;-;2520,47;2520,47;638;8,7;22;30,14
"320530 Vitória";187;187;501270,61;424413,81;-;-;76856,80;-;-;2680,59;2680,59;1282;6,9;39;20,86
"330010 Angra dos Reis";73;73;116169,98;93312,87;-;-;22857,11;-;-;1591,37;1591,37;421;5,8;4;5,48
"330020 Araruama";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"330022 Areal";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;40;6,7;-;-
"330023 Armação dos Búzios";31;31;47158,89;37734,58;-;-;9424,31;-;-;1521,25;1521,25;114;3,7;7;22,58
"330030 Barra do Piraí";12;12;19158,84;15487,50;-;-;3671,34;-;-;1596,57;1596,57;51;4,3;3;25,00
"330040 Barra Mansa";42;42;77421,40;63890,05;-;-;13531,35;-;-;1843,37;1843,37;452;10,8;13;30,95
"330045 Belford Roxo";222;222;343077,45;275587,23;-;-;67490,22;-;-;1545,39;1545,39;1502;6,8;46;20,72
"330050 Bom Jardim";7;7;11418,76;9271,34;-;-;2147,42;-;-;1631,25;1631,25;47;6,7;1;14,29
"330060 Bom Jesus do Itabapoana";84;84;498010,43;421086,98;-;-;76923,45;-;-;5928,70;5928,70;474;5,6;22;26,19
"330070 Cabo Frio";46;46;91812,01;77606,96;-;-;14205,05;-;-;1995,91;1995,91;373;8,1;13;28,26
"330080 Cachoeiras de Macacu";23;23;34600,30;27588,72;-;-;7011,58;-;-;1504,36;1504,36;128;5,6;5;21,74
"330090 Cambuci";1;1;5466,17;4619,76;-;-;846,41;-;-;5466,17;5466,17;8;8,0;-;-
"330100 Campos dos Goytacazes";207;207;925019,73;796916,61;-;-;128103,12;-;-;4468,69;4468,69;2073;10,0;59;28,50
"330110 Cantagalo";2;2;3136,41;2528,39;-;-;608,02;-;-;1568,20;1568,20;4;2,0;-;-
"330130 Casimiro de Abreu";22;22;33401,56;26713,34;-;-;6688,22;-;-;1518,25;1518,25;61;2,8;-;-
"330140 Conceição de Macabu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"330150 Cordeiro";3;3;5266,49;4354,46;-;-;912,03;-;-;1755,50;1755,50;17;5,7;-;-
"330160 Duas Barras";4;4;6545,64;5329,60;-;-;1216,04;-;-;1636,41;1636,41;10;2,5;-;-
"330170 Duque de Caxias";900;900;4618895,80;3905285,57;-;-;713610,23;-;-;5132,11;5132,11;4824;5,4;272;30,22
"330180 Engenheiro Paulo de Frontin";4;4;6056,00;4839,96;-;-;1216,04;-;-;1514,00;1514,00;7;1,8;-;-
"330185 Guapimirim";34;34;57233,77;46858,74;-;-;10375,03;-;-;1683,35;1683,35;181;5,3;3;8,82
"330190 Itaboraí";59;59;366903,55;308008,48;-;-;58895,07;-;-;6218,70;6218,70;540;9,2;22;37,29
"330200 Itaguaí";25;25;38217,12;30616,87;-;-;7600,25;-;-;1528,68;1528,68;161;6,4;8;32,00
"330220 Itaperuna";24;24;333030,07;285577,51;-;-;47452,56;-;-;13876,25;13876,25;203;8,5;8;33,33
"330225 Itatiaia";3;3;4519,05;3607,02;-;-;912,03;-;-;1506,35;1506,35;7;2,3;-;-
"330240 Macaé";100;100;416407,52;353140,01;-;-;63267,51;-;-;4164,08;4164,08;1300;13,0;23;23,00
"330250 Magé";73;73;401793,66;339181,98;-;-;62611,68;-;-;5504,02;5504,02;327;4,5;15;20,55
"330260 Mangaratiba";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;32;2,1;1;6,67
"330270 Maricá";124;124;792398,18;672730,70;-;-;119667,48;-;-;6390,31;6390,31;1012;8,2;22;17,74
"330290 Miguel Pereira";5;5;7653,04;6132,99;-;-;1520,05;-;-;1530,61;1530,61;44;8,8;-;-
"330300 Miracema";21;21;31500,00;25115,79;-;-;6384,21;-;-;1500,00;1500,00;131;6,2;5;23,81
"330310 Natividade";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"330330 Niterói";279;279;833430,75;694797,27;-;-;138633,48;-;-;2987,21;2987,21;2257;8,1;86;30,82
"330340 Nova Friburgo";10;10;25240,97;21088,67;-;-;4152,30;-;-;2524,10;2524,10;80;8,0;5;50,00
"330350 Nova Iguaçu";17;17;48768,47;41097,58;-;-;7670,89;-;-;2868,73;2868,73;144;8,5;16;94,12
"330360 Paracambi";30;30;46476,41;37356,11;-;-;9120,30;-;-;1549,21;1549,21;123;4,1;3;10,00
"330370 Paraíba do Sul";11;11;16516,00;13171,89;-;-;3344,11;-;-;1501,45;1501,45;20;1,8;3;27,27
"330380 Paraty";16;16;27686,85;22710,46;-;-;4976,39;-;-;1730,43;1730,43;138;8,6;3;18,75
"330390 Petrópolis";217;217;3058745,95;2608014,11;-;-;450731,84;-;-;14095,60;14095,60;2121;9,8;67;30,88
"330395 Pinheiral";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;63;4,2;-;-
"330400 Piraí";24;24;36537,50;29221,91;-;-;7315,59;-;-;1522,40;1522,40;62;2,6;3;12,50
"330411 Porto Real";3;3;7928,93;6542,30;-;-;1386,63;-;-;2642,98;2642,98;38;12,7;1;33,33
"330412 Quatis";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;11;5,5;-;-
"330415 Quissamã";5;5;8010,10;6422,25;-;-;1587,85;-;-;1602,02;1602,02;31;6,2;1;20,00
"330420 Resende";16;16;55086,24;46502,83;-;-;8583,41;-;-;3442,89;3442,89;248;15,5;3;18,75
"330430 Rio Bonito";60;60;292113,72;246508,50;-;-;45605,22;-;-;4868,56;4868,56;338;5,6;9;15,00
"330440 Rio Claro";6;6;9120,00;7295,94;-;-;1824,06;-;-;1520,00;1520,00;35;5,8;-;-
"330450 Rio das Flores";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"330452 Rio das Ostras";13;13;20910,75;16958,63;-;-;3952,12;-;-;1608,52;1608,52;82;6,3;-;-
"330455 Rio de Janeiro";1828;1828;7586316,63;6412700,55;-;-;1173616,08;-;-;4150,06;4150,06;18627;10,2;657;35,94
"330460 Santa Maria Madalena";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"330470 Santo Antônio de Pádua";16;16;27571,63;22606,85;-;-;4964,78;-;-;1723,23;1723,23;121;7,6;2;12,50
"330480 São Fidélis";28;28;86371,60;72028,52;-;-;14343,08;-;-;3084,70;3084,70;181;6,5;7;25,00
"330475 São Francisco de Itabapoana";7;7;10659,34;8523,53;-;-;2135,81;-;-;1522,76;1522,76;40;5,7;4;57,14
"330490 São Gonçalo";279;279;732862,84;607834,15;-;-;125028,69;-;-;2626,75;2626,75;1641;5,9;101;36,20
"330500 São João da Barra";19;19;33544,61;27691,03;-;-;5853,58;-;-;1765,51;1765,51;127;6,7;2;10,53
"330510 São João de Meriti";44;44;451294,07;383389,63;-;-;67904,44;-;-;10256,68;10256,68;289;6,6;19;43,18
"330515 São José do Vale do Rio Preto";22;22;33000,00;26311,78;-;-;6688,22;-;-;1500,00;1500,00;76;3,5;-;-
"330550 Saquarema";37;37;60075,06;48331,91;-;-;11743,15;-;-;1623,65;1623,65;329;8,9;10;27,03
"330560 Silva Jardim";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;14;2,8;1;20,00
"330570 Sumidouro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;18;6,0;-;-
"330580 Teresópolis";60;60;208265,96;174803,27;-;-;33462,69;-;-;3471,10;3471,10;433;7,2;9;15,00
"330600 Três Rios";14;14;208104,13;178836,13;-;-;29268,00;-;-;14864,58;14864,58;144;10,3;7;50,00
"330610 Valença";5;5;13703,31;11409,74;-;-;2293,57;-;-;2740,66;2740,66;52;10,4;2;40,00
"330630 Volta Redonda";199;199;850922,93;722062,35;-;-;128860,58;-;-;4275,99;4275,99;2020;10,2;80;40,20
"350010 Adamantina";5;5;8472,95;6870,10;-;-;1602,85;-;-;1694,59;1694,59;20;4,0;2;40,00
"350050 Águas de Lindóia";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;4;2,0;-;-
"350160 Americana";45;45;330670,82;280411,17;-;-;50259,65;-;-;7348,24;7348,24;290;6,4;12;26,67
"350170 Américo Brasiliense";30;30;97255,76;81742,63;-;-;15513,13;-;-;3241,86;3241,86;243;8,1;5;16,67
"350190 Amparo";11;11;18305,90;14946,31;-;-;3359,59;-;-;1664,17;1664,17;53;4,8;-;-
"350220 Angatuba";10;10;15079,98;12039,90;-;-;3040,08;-;-;1508,00;1508,00;45;4,5;-;-
"350250 Aparecida";6;6;13244,11;11007,52;-;-;2236,59;-;-;2207,35;2207,35;72;12,0;-;-
"350270 Apiaí";13;13;19597,20;15645,07;-;-;3952,13;-;-;1507,48;1507,48;25;1,9;-;-
"350280 Araçatuba";28;28;55286,23;45787,64;-;-;9498,59;-;-;1974,51;1974,51;264;9,4;4;14,29
"350320 Araraquara";61;61;175901,43;146533,43;-;-;29368,00;-;-;2883,63;2883,63;295;4,8;4;6,56
"350330 Araras";26;26;107466,32;91364,01;-;-;16102,31;-;-;4133,32;4133,32;228;8,8;2;7,69
"350390 Arujá";2;2;3272,82;2664,80;-;-;608,02;-;-;1636,41;1636,41;4;2,0;-;-
"350400 Assis";19;19;52871,97;43977,31;-;-;8894,66;-;-;2782,74;2782,74;85;4,5;4;21,05
"350410 Atibaia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"350420 Auriflama";12;12;18098,28;14438,55;-;-;3659,73;-;-;1508,19;1508,19;52;4,3;-;-
"350450 Avaré";22;22;60258,84;50386,03;-;-;9872,81;-;-;2739,04;2739,04;196;8,9;7;31,82
"350520 Bariri";8;8;12044,00;9611,92;-;-;2432,08;-;-;1505,50;1505,50;38;4,8;-;-
"350530 Barra Bonita";21;21;32881,33;26446,83;-;-;6434,50;-;-;1565,78;1565,78;124;5,9;2;9,52
"350550 Barretos";1;1;2139,33;1767,52;-;-;371,81;-;-;2139,33;2139,33;4;4,0;-;-
"350570 Barueri";306;306;583772,28;479972,18;-;-;103800,10;-;-;1907,75;1907,75;2538;8,3;76;24,84
"350590 Batatais";26;26;69757,24;58644,95;-;-;11112,29;-;-;2682,97;2682,97;145;5,6;6;23,08
"350600 Bauru";104;104;845906,84;723588,17;-;-;122318,67;-;-;8133,72;8133,72;1080;10,4;15;14,42
"350630 Bernardino de Campos";9;9;13941,32;11120,09;-;-;2821,23;-;-;1549,04;1549,04;98;10,9;-;-
"350635 Bertioga";15;15;99584,06;84114,44;-;-;15469,62;-;-;6638,94;6638,94;107;7,1;2;13,33
"350650 Birigui";14;14;57005,72;47664,58;-;-;9341,14;-;-;4071,84;4071,84;120;8,6;7;50,00
"350680 Bocaina";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"350700 Boituva";1;1;1758,68;1439,19;-;-;319,49;-;-;1758,68;1758,68;14;14,0;-;-
"350740 Borborema";7;7;10714,01;8585,94;-;-;2128,07;-;-;1530,57;1530,57;33;4,7;-;-
"350750 Botucatu";46;46;275645,73;237235,86;-;-;38409,87;-;-;5992,30;5992,30;405;8,8;15;32,61
"350760 Bragança Paulista";44;44;171918,84;145789,46;-;-;26129,38;-;-;3907,25;3907,25;290;6,6;5;11,36
"350810 Buritama";7;7;10628,00;8499,93;-;-;2128,07;-;-;1518,29;1518,29;48;6,9;1;14,29
"350850 Caçapava";2;2;6182,88;5153,06;-;-;1029,82;-;-;3091,44;3091,44;12;6,0;-;-
"350860 Cachoeira Paulista";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;46;5,1;-;-
"350880 Cafelândia";7;7;10628,00;8499,93;-;-;2128,07;-;-;1518,29;1518,29;19;2,7;-;-
"350900 Caieiras";23;23;34499,99;27507,77;-;-;6992,22;-;-;1500,00;1500,00;146;6,3;1;4,35
"350930 Cajobi";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;12;6,0;-;-
"350940 Cajuru";20;20;31245,16;25164,96;-;-;6080,20;-;-;1562,26;1562,26;118;5,9;2;10,00
"350950 Campinas";347;347;1934307,39;1643512,83;-;-;290794,56;-;-;5574,37;5574,37;2310;6,7;58;16,71
"350960 Campo Limpo Paulista";24;24;37391,81;30033,66;-;-;7358,15;-;-;1557,99;1557,99;112;4,7;3;12,50
"350970 Campos do Jordão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"351000 Cândido Mota";6;6;9401,30;7577,24;-;-;1824,06;-;-;1566,88;1566,88;29;4,8;-;-
"351020 Capão Bonito";12;12;18660,95;14958,65;-;-;3702,30;-;-;1555,08;1555,08;76;6,3;2;16,67
"351040 Capivari";22;22;33948,22;27260,02;-;-;6688,20;-;-;1543,10;1543,10;69;3,1;2;9,09
"351050 Caraguatatuba";77;77;195078,38;164206,84;-;-;30871,54;-;-;2533,49;2533,49;646;8,4;24;31,17
"351060 Carapicuíba";112;112;186687,29;150741,78;-;-;35945,51;-;-;1666,85;1666,85;451;4,0;11;9,82
"351100 Castilho";5;5;7620,00;6099,95;-;-;1520,05;-;-;1524,00;1524,00;23;4,6;-;-
"351110 Catanduva";81;81;139459,99;114209,22;-;-;25250,77;-;-;1721,73;1721,73;498;6,1;26;32,10
"351150 Cerquilho";7;7;10636,00;8507,93;-;-;2128,07;-;-;1519,43;1519,43;30;4,3;1;14,29
"351160 Cesário Lange";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"351170 Charqueada";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"355720 Chavantes";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;15;5,0;-;-
"351200 Colina";12;12;18072,00;14423,88;-;-;3648,12;-;-;1506,00;1506,00;49;4,1;-;-
"351280 Cosmópolis";4;4;6272,82;5056,78;-;-;1216,04;-;-;1568,20;1568,20;29;7,3;2;50,00
"351300 Cotia";20;20;252710,66;216112,13;-;-;36598,53;-;-;12635,53;12635,53;224;11,2;4;20,00
"351340 Cruzeiro";39;39;116709,13;97648,69;-;-;19060,44;-;-;2992,54;2992,54;303;7,8;8;20,51
"351350 Cubatão";43;43;71249,51;57856,85;-;-;13392,66;-;-;1656,97;1656,97;353;8,2;-;-
"351370 Descalvado";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"351380 Diadema";255;255;572620,32;473117,69;-;-;99502,63;-;-;2245,57;2245,57;1745;6,8;58;22,75
"351450 Duartina";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;6;1,5;-;-
"351500 Embu das Artes";133;133;255033,50;206900,20;-;-;48133,30;-;-;1917,55;1917,55;846;6,4;10;7,52
"351510 Embu-Guaçu";25;25;37500,00;29899,75;-;-;7600,25;-;-;1500,00;1500,00;41;1,6;1;4,00
"351518 Espírito Santo do Pinhal";9;9;15120,33;12380,37;-;-;2739,96;-;-;1680,04;1680,04;48;5,3;4;44,44
"351540 Fartura";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"351550 Fernandópolis";20;20;31438,73;25343,05;-;-;6095,68;-;-;1571,94;1571,94;88;4,4;3;15,00
"351570 Ferraz de Vasconcelos";99;99;176808,11;143569,13;-;-;33238,98;-;-;1785,94;1785,94;504;5,1;18;18,18
"351620 Franca";5;5;8558,35;7038,30;-;-;1520,05;-;-;1711,67;1711,67;28;5,6;-;-
"351630 Francisco Morato";61;61;182548,36;152846,25;-;-;29702,11;-;-;2992,60;2992,60;497;8,1;12;19,67
"351640 Franco da Rocha";73;73;157321,47;130253,04;-;-;27068,43;-;-;2155,09;2155,09;609;8,3;3;4,11
"351670 Garça";3;3;4563,50;3651,47;-;-;912,03;-;-;1521,17;1521,17;9;3,0;-;-
"351740 Guaíra";7;7;10804,62;8676,55;-;-;2128,07;-;-;1543,52;1543,52;46;6,6;1;14,29
"351820 Guararapes";6;6;9166,01;7341,95;-;-;1824,06;-;-;1527,67;1527,67;30;5,0;-;-
"351830 Guararema";69;69;103500,00;82523,31;-;-;20976,69;-;-;1500,00;1500,00;230;3,3;2;2,90
"351840 Guaratinguetá";17;17;34477,98;28225,01;-;-;6252,97;-;-;2028,12;2028,12;110;6,5;1;5,88
"351860 Guariba";10;10;16015,45;12959,87;-;-;3055,58;-;-;1601,55;1601,55;59;5,9;1;10,00
"351870 Guarujá";81;81;473345,18;403278,55;-;-;70066,63;-;-;5843,77;5843,77;811;10,0;25;30,86
"351880 Guarulhos";330;330;1898221,98;1609227,92;-;-;288994,06;-;-;5752,19;5752,19;2825;8,6;156;47,27
"351900 Herculândia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"351960 Ibitinga";17;17;32238,62;26539,63;-;-;5698,99;-;-;1896,39;1896,39;102;6,0;-;-
"351970 Ibiúna";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;127;6,7;4;21,05
"352010 Igarapava";1;1;1524,20;1220,19;-;-;304,01;-;-;1524,20;1524,20;2;2,0;-;-
"352044 Ilha Solteira";4;4;6215,80;4999,76;-;-;1216,04;-;-;1553,95;1553,95;16;4,0;-;-
