 Procedimentos hospitalares do SUS - por local de internação - Brasil
Valor total por Município e Ano/mês processamento
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Mar-Dez/2020
"Município";"2020/Abr";"2020/Mai";"2020/Jun";"2020/Jul";"2020/Ago";"2020/Set";"2020/Out";"2020/Nov";"2020/Dez";"Total"
"150010 Abaetetuba";-;-;52333,95;47565,82;29628,48;35958,96;54519,69;40630,33;33834,86;294472,09
"150013 Abel Figueiredo";-;-;-;-;1500,00;-;-;-;-;1500,00
"150020 Acará";1508,00;19772,00;10644,00;-;3024,00;3056,00;-;-;-;38004,00
"150034 Água Azul do Norte";-;-;7516,00;15128,00;10604,78;6088,00;9048,00;12032,00;4532,00;64948,78
"150040 Alenquer";-;-;42935,42;42696,48;37258,80;-;4548,00;7524,00;10716,00;145678,70
"150050 Almeirim";-;-;25556,00;25500,00;1500,00;6000,00;9024,00;-;-;67580,00
"150060 Altamira";14217,56;45366,01;1353021,77;453162,40;509370,55;246429,24;37706,85;-;24885,72;2684160,10
"150080 Ananindeua";15946,57;1243945,63;1006343,58;339098,56;306580,45;22000,79;21417,51;65271,18;16799,89;3037404,16
"150085 Anapu";-;-;-;7700,00;-;10780,00;-;-;-;18480,00
"150090 Augusto Corrêa";-;136500,00;117472,00;68236,00;48288,00;-;7564,00;-;3000,00;381060,00
"150095 Aurora do Pará";4500,00;42016,00;18000,00;12264,00;13548,00;9024,00;3000,00;1500,00;-;103852,00
"150120 Baião";-;-;-;-;30480,00;9184,00;1548,00;1548,00;-;42760,00
"150125 Bannach";-;4500,00;-;-;-;-;-;-;-;4500,00
"150130 Barcarena";13740,00;143605,80;49370,82;-;23440,84;15867,60;50708,00;24113,92;13668,00;334514,98
"150140 Belém";9198,75;534692,34;5650086,06;3600727,56;5669398,77;1559823,60;927598,54;593963,94;555647,55;19101137,11
"150157 Bom Jesus do Tocantins";-;18000,00;24000,00;30000,00;15000,00;4500,00;19500,00;13500,00;-;124500,00
"150170 Bragança";-;1050872,17;1266552,91;641659,82;32981,15;32164,04;-;7937,25;282765,30;3314932,64
"150172 Brasil Novo";-;10500,00;30000,00;33000,00;16500,00;19500,00;10500,00;3000,00;-;123000,00
"150178 Breu Branco";-;-;-;-;18113,85;9000,00;15077,95;1500,00;-;43691,80
"150180 Breves";-;189455,28;262330,38;269079,57;193160,94;76583,31;6483,72;21422,80;6288,58;1024804,58
"150190 Bujaru";-;-;45904,00;27504,00;-;-;-;-;-;73408,00
"150215 Canaã dos Carajás";-;-;46537,95;34500,00;42000,00;43500,00;3000,00;6000,00;-;175537,95
"150220 Capanema";-;-;17843,40;29796,00;5345,17;-;-;-;-;52984,57
"150230 Capitão Poço";-;51000,00;55500,00;24056,00;12000,00;15088,00;4500,00;21264,00;-;183408,00
"150240 Castanhal";26499,16;115088,74;657863,63;556326,67;417973,69;216470,94;102023,81;90673,68;90848,43;2273768,75
"150270 Conceição do Araguaia";-;15120,00;19708,00;31996,00;41116,00;35060,00;-;-;-;143000,00
"150276 Cumaru do Norte";-;-;-;1500,00;4500,00;4500,00;-;-;-;10500,00
"150277 Curionópolis";-;49500,00;30000,00;10500,00;22500,00;10500,00;10500,00;6000,00;-;139500,00
"150280 Curralinho";1516,00;33496,00;30216,00;38037,00;13748,00;23116,00;20142,00;-;-;160271,00
"150293 Dom Eliseu";-;41076,00;33416,00;25828,00;12152,00;12120,00;1508,00;-;-;126100,00
"150295 Eldorado do Carajás";-;-;-;10660,00;-;1532,00;1516,00;-;-;13708,00
"150307 Garrafão do Norte";-;16868,00;26148,00;18480,00;9240,00;-;3080,00;-;-;73816,00
"150320 Igarapé-Açu";-;34900,36;86628,00;82185,08;38312,78;3000,00;6232,12;1516,00;4572,00;257346,34
"150330 Igarapé-Miri";-;34200,00;23188,00;4572,00;19972,00;10772,00;3104,00;-;-;95808,00
"150340 Inhangapi";-;-;-;3000,00;-;-;-;-;-;3000,00
"150345 Ipixuna do Pará";-;27464,00;76012,00;57872,00;45604,00;32048,00;53432,00;33668,00;-;326100,00
"150360 Itaituba";12008,00;34500,00;30000,00;117178,37;117000,00;43524,20;49448,13;3241,39;132396,03;539296,12
"150370 Itupiranga";-;-;28500,00;55501,00;3000,00;25500,00;42001,00;12000,00;-;166502,00
"150380 Jacundá";-;-;-;46500,00;150000,00;-;19500,00;12000,00;-;228000,00
"150390 Juruti";-;87133,35;118346,52;33765,58;12101,60;6000,00;7500,00;9063,50;1508,00;275418,55
"150400 Limoeiro do Ajuru";-;-;-;-;-;78416,00;9048,00;31668,00;-;119132,00
"150405 Mãe do Rio";-;84920,00;93640,00;21264,00;10578,95;4540,00;12144,00;4564,00;-;231650,95
"150420 Marabá";-;4500,00;131946,64;289453,79;1149258,66;384313,65;258009,24;324870,40;177857,19;2720209,57
"150430 Maracanã";-;-;34588,00;-;9024,00;1500,00;-;-;-;45112,00
"150442 Marituba";-;5912,35;91490,80;2102,99;59400,86;3436,41;8342,18;-;1532,00;172217,59
"150460 Mocajuba";-;33880,00;30816,00;15384,00;27712,00;9240,00;4604,00;10780,00;-;132416,00
"150470 Moju";-;45022,86;30921,43;7840,29;13829,43;4660,00;-;-;-;102274,01
"150480 Monte Alegre";1524,00;9072,00;39072,00;66454,74;34282,02;10737,60;7716,90;9239,25;-;178098,51
"150490 Muaná";-;4532,00;26132,12;6144,00;-;-;-;-;-;36808,12
"150495 Nova Esperança do Piriá";1500,00;21000,00;45000,00;33000,00;6000,00;3000,00;13500,00;3000,00;1500,00;127500,00
"150497 Nova Ipixuna";-;6000,00;4500,00;4500,00;3000,00;4500,00;-;-;-;22500,00
"150503 Novo Progresso";-;1500,00;33040,00;45112,00;22623,90;3016,00;6045,95;1500,00;-;112837,85
"150520 Oeiras do Pará";-;-;-;55500,00;58759,20;21000,00;40500,00;15000,00;-;190759,20
"150530 Oriximiná";-;45778,01;80653,07;47357,59;45969,17;37329,38;6408,00;-;-;263495,22
"150540 Ourém";-;12216,00;13644,00;16980,00;16812,00;9080,00;3032,00;4572,00;-;76336,00
"150543 Ourilândia do Norte";-;16500,00;15000,00;9000,00;43500,00;30000,00;9000,00;16500,00;6000,00;145500,00
"150548 Pacajá";-;-;7604,00;53548,00;23012,00;12168,00;4580,00;-;-;100912,00
