 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Ago/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260450 Chã Grande";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;53;6,6;-;-
"260480 Cortês";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"260500 Cupira";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;60;6,7;1;11,11
"260510 Custódia";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;45;5,6;-;-
"260515 Dormentes";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;11;5,5;-;-
"260520 Escada";5;5;7540,00;6019,95;-;-;1520,05;-;-;1508,00;1508,00;50;10,0;1;20,00
"260530 Exu";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;17;5,7;-;-
"260540 Feira Nova";35;35;52500,00;41859,65;-;-;10640,35;-;-;1500,00;1500,00;306;8,7;4;11,43
"260545 Fernando de Noronha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"260560 Flores";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;19;6,3;-;-
"260580 Frei Miguelinho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"260590 Gameleira";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"260600 Garanhuns";172;172;422156,22;347981,89;-;-;74174,33;-;-;2454,40;2454,40;992;5,8;31;18,02
"260610 Glória do Goitá";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;34;8,5;-;-
"260620 Goiana";56;56;89265,73;71915,10;-;-;17350,63;-;-;1594,03;1594,03;394;7,0;12;21,43
"260640 Gravatá";16;16;24361,08;19427,26;-;-;4933,82;-;-;1522,57;1522,57;140;8,8;-;-
"260670 Ibirajuba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"260690 Iguaracy";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;5;5,0;-;-
"260720 Ipojuca";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;115;12,8;-;-
"260730 Ipubi";7;7;10508,00;8379,93;-;-;2128,07;-;-;1501,14;1501,14;42;6,0;-;-
"260750 Itaíba";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"260790 Jaboatão dos Guararapes";74;74;670679,59;575998,17;-;-;94681,42;-;-;9063,24;9063,24;805;10,9;17;22,97
"260800 Jataúba";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;48;6,0;-;-
"260810 João Alfredo";8;8;12224,00;9791,92;-;-;2432,08;-;-;1528,00;1528,00;34;4,3;1;12,50
"260825 Jucati";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;25;5,0;-;-
"260830 Jupi";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"260840 Jurema";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"260850 Lagoa de Itaenga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"260845 Lagoa do Carro";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;42;7,0;-;-
"260875 Lagoa Grande";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;9;3,0;-;-
"260880 Lajedo";31;31;47588,00;38163,69;-;-;9424,31;-;-;1535,10;1535,10;267;8,6;2;6,45
"260890 Limoeiro";64;64;105556,12;86099,48;-;-;19456,64;-;-;1649,31;1649,31;648;10,1;20;31,25
"260915 Manari";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;18;6,0;-;-
"261430 Moreilândia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;11;11,0;-;-
"260940 Moreno";21;21;464832,34;401022,58;-;-;63809,76;-;-;22134,87;22134,87;301;14,3;9;42,86
"260960 Olinda";212;212;1823471,74;1551885,82;-;-;271585,92;-;-;8601,28;8601,28;1790;8,4;70;33,02
"260970 Orobó";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;32;5,3;1;16,67
"260980 Orocó";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"260990 Ouricuri";47;47;74594,43;60305,96;-;-;14288,47;-;-;1587,12;1587,12;298;6,3;13;27,66
"261000 Palmares";110;110;776028,79;658507,06;-;-;117521,73;-;-;7054,81;7054,81;805;7,3;30;27,27
"261010 Palmeirina";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;21;10,5;-;-
"261030 Paranatama";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"261040 Parnamirim";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;22;4,4;-;-
"261060 Paudalho";24;24;36000,00;28703,76;-;-;7296,24;-;-;1500,00;1500,00;181;7,5;-;-
"261070 Paulista";37;37;131922,98;117983,40;-;-;13939,58;-;-;3565,49;3565,49;774;20,9;20;54,05
"261090 Pesqueira";11;11;17405,00;14060,89;-;-;3344,11;-;-;1582,27;1582,27;132;12,0;1;9,09
"261100 Petrolândia";7;7;10676,00;8547,93;-;-;2128,07;-;-;1525,14;1525,14;49;7,0;-;-
"261110 Petrolina";75;75;180587,42;151373,44;-;-;29213,98;-;-;2407,83;2407,83;619;8,3;30;40,00
"261130 Pombos";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;14;2,8;-;-
"261150 Quipapá";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;44;7,3;-;-
"261160 Recife";1752;1752;10647816,21;9043362,30;-;-;1604453,91;-;-;6077,52;6077,52;16861;9,6;353;20,15
"261200 Sairé";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"261220 Salgueiro";80;80;222971,18;184360,84;-;-;38610,34;-;-;2787,14;2787,14;591;7,4;14;17,50
"261230 Saloá";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;21;4,2;-;-
"261250 Santa Cruz do Capibaribe";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;57;6,3;-;-
"261255 Santa Filomena";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"261260 Santa Maria da Boa Vista";5;5;7676,00;6155,95;-;-;1520,05;-;-;1535,20;1535,20;23;4,6;1;20,00
"261300 São Bento do Una";46;46;69782,34;55646,95;-;-;14135,39;-;-;1517,01;1517,01;409;8,9;2;4,35
"261310 São Caitano";15;15;22600,18;18028,42;-;-;4571,76;-;-;1506,68;1506,68;95;6,3;-;-
"261330 São Joaquim do Monte";5;5;7564,00;6043,95;-;-;1520,05;-;-;1512,80;1512,80;14;2,8;-;-
"261360 São José do Egito";21;21;32420,00;26035,79;-;-;6384,21;-;-;1543,81;1543,81;116;5,5;2;9,52
"261370 São Lourenço da Mata";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;60;5,0;1;8,33
"261390 Serra Talhada";42;42;446152,30;380296,83;-;-;65855,47;-;-;10622,67;10622,67;300;7,1;18;42,86
"261400 Serrita";14;14;21896,00;17639,86;-;-;4256,14;-;-;1564,00;1564,00;113;8,1;-;-
"261410 Sertânia";4;4;6120,00;4903,96;-;-;1216,04;-;-;1530,00;1530,00;15;3,8;-;-
"261420 Sirinhaém";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"261440 Solidão";3;3;4508,00;3595,97;-;-;912,03;-;-;1502,67;1502,67;9;3,0;-;-
"261450 Surubim";26;26;39000,00;31095,74;-;-;7904,26;-;-;1500,00;1500,00;190;7,3;-;-
"261460 Tabira";10;10;15648,00;12607,90;-;-;3040,10;-;-;1564,80;1564,80;145;14,5;-;-
"261500 Taquaritinga do Norte";7;7;10556,00;8427,93;-;-;2128,07;-;-;1508,00;1508,00;37;5,3;1;14,29
"261520 Terra Nova";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;22;5,5;-;-
"261540 Toritama";22;22;33576,00;26887,78;-;-;6688,22;-;-;1526,18;1526,18;70;3,2;2;9,09
"261560 Trindade";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;14;4,7;-;-
"261570 Triunfo";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;12;2,4;-;-
"261580 Tupanatinga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;43;21,5;-;-
"261590 Tuparetama";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;11;5,5;-;-
"261600 Venturosa";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"261620 Vertentes";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;28;4,7;-;-
"261630 Vicência";13;13;19532,00;15579,87;-;-;3952,13;-;-;1502,46;1502,46;40;3,1;4;30,77
"261640 Vitória de Santo Antão";99;99;148660,41;118532,53;-;-;30127,88;-;-;1501,62;1501,62;926;9,4;16;16,16
"270030 Arapiraca";499;499;1678220,34;1402006,58;-;-;276213,76;-;-;3363,17;3363,17;3787;7,6;88;17,64
"270140 Campo Alegre";21;21;31500,00;25115,79;-;-;6384,21;-;-;1500,00;1500,00;194;9,2;1;4,76
"270230 Coruripe";5;5;41662,50;35681,61;-;-;5980,89;-;-;8332,50;8332,50;111;22,2;-;-
"270430 Maceió";817;817;3824523,62;3224790,35;-;-;599733,27;-;-;4681,18;4681,18;7460;9,1;213;26,07
"270470 Marechal Deodoro";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;80;8,0;-;-
"270510 Matriz de Camaragibe";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;92;5,1;-;-
"270640 Pão de Açúcar";25;25;37500,00;29899,75;-;-;7600,25;-;-;1500,00;1500,00;170;6,8;-;-
"270670 Penedo";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;92;5,1;-;-
"270730 Porto Calvo";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;3;3,0;-;-
"270760 Quebrangulo";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;89;4,7;-;-
"270770 Rio Largo";3;3;4621,42;3709,39;-;-;912,03;-;-;1540,47;1540,47;40;13,3;1;33,33
"270800 Santana do Ipanema";44;44;82356,13;67792,26;-;-;14563,87;-;-;1871,73;1871,73;301;6,8;8;18,18
"270830 São José da Laje";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;79;6,1;-;-
"270860 São Miguel dos Campos";11;11;20781,54;17271,02;-;-;3510,52;-;-;1889,23;1889,23;138;12,5;-;-
"270915 Teotônio Vilela";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;150;11,5;1;7,69
"270930 União dos Palmares";10;10;16754,19;13702,48;-;-;3051,71;-;-;1675,42;1675,42;63;6,3;-;-
"280030 Aracaju";569;569;2779153,69;2347069,57;-;-;432084,12;-;-;4884,28;4884,28;5153;9,1;112;19,68
"280130 Capela";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"280210 Estância";38;38;99038,00;81578,42;-;-;17459,58;-;-;2606,26;2606,26;392;10,3;19;50,00
"280290 Itabaiana";68;68;105929,87;85222,36;-;-;20707,51;-;-;1557,79;1557,79;292;4,3;14;20,59
"280350 Lagarto";101;101;359237,60;300020,42;-;-;59217,18;-;-;3556,81;3556,81;770;7,6;19;18,81
"280450 Nossa Senhora da Glória";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;49;4,1;3;25,00
"280480 Nossa Senhora do Socorro";21;21;31586,47;25202,26;-;-;6384,21;-;-;1504,12;1504,12;69;3,3;2;9,52
"280570 Propriá";41;41;62341,59;49877,18;-;-;12464,41;-;-;1520,53;1520,53;303;7,4;6;14,63
"280670 São Cristóvão";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"290070 Alagoinhas";25;25;38105,82;30493,96;-;-;7611,86;-;-;1524,23;1524,23;75;3,0;4;16,00
"290100 Amargosa";3;3;4517,00;3604,97;-;-;912,03;-;-;1505,67;1505,67;10;3,3;-;-
"290240 Aurelino Leal";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;50;3,1;-;-
"290270 Barra";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;2;1,0;-;-
"290290 Barra do Choça";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;6;2,0;-;-
"290320 Barreiras";87;87;183111,21;150429,17;-;-;32682,04;-;-;2104,73;2104,73;492;5,7;4;4,60
"290327 Barrocas";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"290340 Belmonte";3;3;4628,00;3715,97;-;-;912,03;-;-;1542,67;1542,67;22;7,3;-;-
"290490 Cachoeira";9;9;13668,00;10931,91;-;-;2736,09;-;-;1518,67;1518,67;18;2,0;2;22,22
"290520 Caetité";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;33;4,7;-;-
"290530 Cafarnaum";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"290560 Camacan";80;80;120000,00;95679,20;-;-;24320,80;-;-;1500,00;1500,00;404;5,0;9;11,25
"290570 Camaçari";69;69;534142,93;453639,84;-;-;80503,09;-;-;7741,20;7741,20;484;7,0;13;18,84
"290590 Campo Alegre de Lourdes";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"290600 Campo Formoso";29;29;44588,87;35753,23;-;-;8835,64;-;-;1537,55;1537,55;133;4,6;3;10,34
"290650 Candeias";20;20;30226,07;24145,87;-;-;6080,20;-;-;1511,30;1511,30;23;1,1;2;10,00
"290720 Casa Nova";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;34;34,0;-;-
"290750 Catu";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;6;1,2;-;-
"290810 Cocos";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;6;3,0;-;-
"290830 Conceição do Almeida";5;5;7516,00;5995,95;-;-;1520,05;-;-;1503,20;1503,20;6;1,2;-;-
"290840 Conceição do Coité";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"290850 Conceição do Jacuípe";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;21;7,0;-;-
"290910 Coribe";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"291005 Dias d'Ávila";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;6;1,5;-;-
"291030 Elísio Medrado";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;1;0,5;1;50,00
"291072 Eunápolis";77;77;120625,99;97217,22;-;-;23408,77;-;-;1566,57;1566,57;374;4,9;15;19,48
"291080 Feira de Santana";39;39;301643,04;256948,63;-;-;44694,41;-;-;7734,44;7734,44;491;12,6;17;43,59
"291085 Filadélfia";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;-;-
"291120 Gandu";5;5;7652,18;6120,52;-;-;1531,66;-;-;1530,44;1530,44;22;4,4;-;-
"291130 Gentio do Ouro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"291170 Guanambi";2;2;3577,62;2969,60;-;-;608,02;-;-;1788,81;1788,81;13;6,5;-;-
"291270 Ibirapitanga";4;4;6080,00;4863,96;-;-;1216,04;-;-;1520,00;1520,00;22;5,5;-;-
"291290 Ibirataia";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"291320 Ibotirama";7;7;10764,00;8635,93;-;-;2128,07;-;-;1537,71;1537,71;32;4,6;1;14,29
"291345 Igrapiúna";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"291350 Iguaí";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;54;3,0;-;-
"291360 Ilhéus";167;167;1954362,80;1669006,18;-;-;285356,62;-;-;11702,77;11702,77;2115;12,7;53;31,74
"291390 Ipiaú";10;10;16663,68;13534,57;-;-;3129,11;-;-;1666,37;1666,37;81;8,1;3;30,00
"291460 Irecê";4;4;64585,25;55213,81;-;-;9371,44;-;-;16146,31;16146,31;77;19,3;4;100,00
"291465 Itabela";19;19;28524,00;22747,81;-;-;5776,19;-;-;1501,26;1501,26;57;3,0;1;5,26
"291470 Itaberaba";17;17;25560,18;20380,40;-;-;5179,78;-;-;1503,54;1503,54;126;7,4;1;5,88
"291480 Itabuna";146;146;681088,39;579154,43;-;-;101933,96;-;-;4664,99;4664,99;1257;8,6;50;34,25
"291560 Itamaraju";42;42;63072,00;50303,58;-;-;12768,42;-;-;1501,71;1501,71;166;4,0;5;11,90
"291580 Itambé";5;5;7620,00;6099,95;-;-;1520,05;-;-;1524,00;1524,00;16;3,2;-;-
"291600 Itanhém";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;1;50,00
"291610 Itaparica";5;5;7540,00;6019,95;-;-;1520,05;-;-;1508,00;1508,00;3;0,6;-;-
"291680 Itarantim";4;4;6048,00;4831,96;-;-;1216,04;-;-;1512,00;1512,00;10;2,5;1;25,00
"291685 Itatim";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;7;1,2;1;16,67
"291690 Itiruçu";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;28;4,0;2;28,57
"291700 Itiúba";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;8;2,0;-;-
"291710 Itororó";24;24;36000,00;28703,76;-;-;7296,24;-;-;1500,00;1500,00;69;2,9;-;-
"291750 Jacobina";18;18;28964,36;23492,18;-;-;5472,18;-;-;1609,13;1609,13;116;6,4;2;11,11
"291800 Jequié";254;254;1371819,47;1157586,59;-;-;214232,88;-;-;5400,86;5400,86;1836;7,2;63;24,80
"291830 Jitaúna";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;61;12,2;2;40,00
"291840 Juazeiro";11;11;16857,06;13474,25;-;-;3382,81;-;-;1532,46;1532,46;74;6,7;-;-
"291915 Lapão";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;8;4,0;-;-
"291920 Lauro de Freitas";114;114;171000,00;136342,86;-;-;34657,14;-;-;1500,00;1500,00;1046;9,2;6;5,26
"291970 Macarani";21;21;32116,00;25731,79;-;-;6384,21;-;-;1529,33;1529,33;81;3,9;1;4,76
"292000 Maiquinique";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;3;3,0;-;-
"292010 Mairi";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;1;100,00
"292020 Malhada";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;1;100,00
"292050 Maracás";5;5;7556,00;6035,95;-;-;1520,05;-;-;1511,20;1511,20;26;5,2;1;20,00
"292100 Mata de São João";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"292120 Miguel Calmon";1;1;1593,95;1289,94;-;-;304,01;-;-;1593,95;1593,95;7;7,0;-;-
"292190 Mucugê";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"292200 Mucuri";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;37;3,1;1;8,33
"292240 Mutuípe";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292250 Nazaré";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;12;1,5;1;12,50
"292300 Nova Viçosa";18;18;27328,00;21855,82;-;-;5472,18;-;-;1518,22;1518,22;48;2,7;2;11,11
"292310 Olindina";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;5;5,0;-;-
"292320 Oliveira dos Brejinhos";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"292400 Paulo Afonso";1;1;1580,00;1275,99;-;-;304,01;-;-;1580,00;1580,00;10;10,0;1;100,00
"292440 Pilão Arcado";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"292460 Pindobaçu";17;17;25620,00;20451,83;-;-;5168,17;-;-;1507,06;1507,06;36;2,1;2;11,76
"292500 Planalto";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292510 Poções";4;4;6236,18;5008,53;-;-;1227,65;-;-;1559,05;1559,05;26;6,5;-;-
"292525 Ponto Novo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"292530 Porto Seguro";39;39;354040,06;303868,33;-;-;50171,73;-;-;9077,95;9077,95;401;10,3;13;33,33
"292575 Presidente Tancredo Neves";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;24;2,2;2;18,18
"292600 Remanso";23;23;363931,38;311271,95;-;-;52659,43;-;-;15823,10;15823,10;266;11,6;10;43,48
"292630 Riachão do Jacuípe";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"292640 Riacho de Santana";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;1;33,33
"292660 Ribeira do Pombal";4;4;13111,31;10946,07;-;-;2165,24;-;-;3277,83;3277,83;13;3,3;2;50,00
"292720 Ruy Barbosa";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;9;4,5;-;-
"292730 Salinas da Margarida";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292740 Salvador";1367;1367;12689438,21;10901219,21;-;-;1788219,00;-;-;9282,69;9282,69;14271;10,4;301;22,02
"292840 Santa Rita de Cássia";1;1;1504,67;1200,66;-;-;304,01;-;-;1504,67;1504,67;3;3,0;-;-
"292800 Santaluz";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;13;2,2;-;-
"292870 Santo Antônio de Jesus";22;22;94571,78;79477,16;-;-;15094,62;-;-;4298,72;4298,72;44;2,0;2;9,09
"292895 São Domingos";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"292910 São Felipe";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"292900 São Félix";10;10;15000,00;11959,90;-;-;3040,10;-;-;1500,00;1500,00;2;0,2;-;-
"292905 São Félix do Coribe";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;6;2,0;-;-
"292920 São Francisco do Conde";17;17;25973,28;20735,45;-;-;5237,83;-;-;1527,84;1527,84;59;3,5;2;11,76
"292940 São Miguel das Matas";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"292950 São Sebastião do Passé";9;9;13572,00;10835,91;-;-;2736,09;-;-;1508,00;1508,00;20;2,2;-;-
"292960 Sapeaçu";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;1;50,00
"292990 Seabra";4;4;6275,04;5059,00;-;-;1216,04;-;-;1568,76;1568,76;26;6,5;-;-
"293010 Senhor do Bonfim";17;17;25500,00;20331,83;-;-;5168,17;-;-;1500,00;1500,00;43;2,5;1;5,88
"293050 Serrinha";1;1;1660,76;1356,75;-;-;304,01;-;-;1660,76;1660,76;30;30,0;1;100,00
"293077 Sobradinho";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;43;5,4;1;12,50
"293110 Tanquinho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"293130 Tapiramutá";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;6;2,0;-;-
"293135 Teixeira de Freitas";2;2;11365,93;10118,72;-;-;1247,21;-;-;5682,97;5682,97;26;13,0;2;100,00
"293200 Uauá";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;27;9,0;-;-
"293210 Ubaíra";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;1;100,00
"293250 Una";3;3;4501,00;3588,97;-;-;912,03;-;-;1500,33;1500,33;9;3,0;1;33,33
"293290 Valença";33;33;55088,00;44970,53;-;-;10117,47;-;-;1669,33;1669,33;132;4,0;6;18,18
"293310 Várzea do Poço";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;6;6,0;-;-
"293330 Vitória da Conquista";178;178;1557568,80;1326501,39;-;-;231067,41;-;-;8750,39;8750,39;1570;8,8;41;23,03
"293345 Wanderley";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;56;8,0;-;-
"310090 Águas Formosas";17;17;26294,97;21061,01;-;-;5233,96;-;-;1546,76;1546,76;91;5,4;2;11,76
"310110 Aimorés";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;26;3,3;-;-
"310150 Além Paraíba";30;30;79413,84;67227,54;-;-;12186,30;-;-;2647,13;2647,13;214;7,1;2;6,67
"310160 Alfenas";24;24;131629,35;111124,74;-;-;20504,61;-;-;5484,56;5484,56;168;7,0;5;20,83
"310170 Almenara";22;22;34891,11;28160,32;-;-;6730,79;-;-;1585,96;1585,96;113;5,1;6;27,27
"310340 Araçuaí";4;4;55620,00;47360,76;-;-;8259,24;-;-;13905,00;13905,00;36;9,0;2;50,00
"310350 Araguari";3;3;6177,10;5257,33;-;-;919,77;-;-;2059,03;2059,03;23;7,7;-;-
"310375 Araporã";4;4;6489,23;5273,19;-;-;1216,04;-;-;1622,31;1622,31;10;2,5;-;-
"310400 Araxá";31;31;103953,91;87907,10;-;-;16046,81;-;-;3353,35;3353,35;244;7,9;9;29,03
"310490 Baependi";7;7;11263,08;9135,01;-;-;2128,07;-;-;1609,01;1609,01;21;3,0;1;14,29
"310540 Barão de Cocais";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"310560 Barbacena";7;7;85086,67;72704,60;-;-;12382,07;-;-;12155,24;12155,24;53;7,6;1;14,29
"310590 Barroso";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;8;4,0;-;-
"310620 Belo Horizonte";1427;1427;7080204,43;6026027,23;-;-;1054177,20;-;-;4961,60;4961,60;17069;12,0;327;22,92
