 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Jul/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"292690 Rio do Pires";2;2;3072,00;2463,98;-;-;608,02;-;-;1536,00;1536,00;10;5,0;1;50,00
"292720 Ruy Barbosa";4;4;6040,00;4823,96;-;-;1216,04;-;-;1510,00;1510,00;16;4,0;-;-
"292730 Salinas da Margarida";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"292740 Salvador";1772;1772;15758551,70;13541457,00;-;-;2217094,70;-;-;8893,09;8893,09;17656;10,0;496;27,99
"292790 Santa Inês";2;2;3080,00;2471,98;-;-;608,02;-;-;1540,00;1540,00;10;5,0;-;-
"292800 Santaluz";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;15;2,1;-;-
"292870 Santo Antônio de Jesus";40;40;175000,03;147162,83;-;-;27837,20;-;-;4375,00;4375,00;85;2,1;7;17,50
"292880 Santo Estêvão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"292910 São Felipe";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;12;2,4;1;20,00
"292900 São Félix";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;2;0,5;-;-
"292920 São Francisco do Conde";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;44;3,7;1;8,33
"292925 São Gabriel";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"292950 São Sebastião do Passé";14;14;21152,00;16895,86;-;-;4256,14;-;-;1510,86;1510,86;63;4,5;4;28,57
"292990 Seabra";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;3;1,5;-;-
"293010 Senhor do Bonfim";7;7;10509,34;8381,27;-;-;2128,07;-;-;1501,33;1501,33;15;2,1;-;-
"293040 Serra Preta";5;5;7548,00;6027,95;-;-;1520,05;-;-;1509,60;1509,60;5;1,0;1;20,00
"293050 Serrinha";10;10;15682,05;12641,95;-;-;3040,10;-;-;1568,20;1568,20;63;6,3;-;-
"293070 Simões Filho";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"293110 Tanquinho";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"293135 Teixeira de Freitas";47;47;336966,49;286948,36;-;-;50018,13;-;-;7169,50;7169,50;381;8,1;13;27,66
"293200 Uauá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"293210 Ubaíra";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;3;1,5;-;-
"293220 Ubaitaba";6;6;9088,00;7263,94;-;-;1824,06;-;-;1514,67;1514,67;16;2,7;2;33,33
"293290 Valença";37;37;59587,67;48327,69;-;-;11259,98;-;-;1610,48;1610,48;128;3,5;13;35,14
"293330 Vitória da Conquista";180;180;1529828,58;1299346,83;-;-;230481,75;-;-;8499,05;8499,05;1425;7,9;59;32,78
"310090 Águas Formosas";14;14;21628,42;17345,19;-;-;4283,23;-;-;1544,89;1544,89;71;5,1;4;28,57
"310110 Aimorés";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;47;3,4;-;-
"310150 Além Paraíba";33;33;65585,48;54251,48;-;-;11334,00;-;-;1987,44;1987,44;196;5,9;3;9,09
"310160 Alfenas";11;11;50124,96;42250,25;-;-;7874,71;-;-;4556,81;4556,81;95;8,6;3;27,27
"310170 Almenara";35;35;55001,56;44283,81;-;-;10717,75;-;-;1571,47;1571,47;202;5,8;9;25,71
"310340 Araçuaí";6;6;29883,98;25106,34;-;-;4777,64;-;-;4980,66;4980,66;44;7,3;-;-
"310375 Araporã";4;4;6176,41;4960,37;-;-;1216,04;-;-;1544,10;1544,10;5;1,3;1;25,00
"310400 Araxá";12;12;19430,74;15743,92;-;-;3686,82;-;-;1619,23;1619,23;74;6,2;-;-
"310420 Arcos";2;2;3054,97;2404,95;-;-;650,02;-;-;1527,49;1527,49;10;5,0;-;-
"310450 Arinos";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"310490 Baependi";1;1;1792,88;1485,00;-;-;307,88;-;-;1792,88;1792,88;11;11,0;-;-
"310560 Barbacena";34;34;277772,95;237820,97;-;-;39951,98;-;-;8169,79;8169,79;339;10,0;7;20,59
"310620 Belo Horizonte";1333;1333;6029384,21;5103160,22;-;-;926223,99;-;-;4523,17;4523,17;12898;9,7;242;18,15
"310640 Belo Vale";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;4;1,0;-;-
"310670 Betim";129;129;194919,08;155500,40;-;-;39418,68;-;-;1511,00;1511,00;609;4,7;4;3,10
"310710 Boa Esperança";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;2;1,0;1;50,00
"310730 Bocaiúva";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"310800 Bom Sucesso";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;5;1,7;-;-
"310860 Brasília de Minas";15;15;133216,06;113200,51;-;-;20015,55;-;-;8881,07;8881,07;109;7,3;8;53,33
"310900 Brumadinho";25;25;37500,00;29899,75;-;-;7600,25;-;-;1500,00;1500,00;104;4,2;2;8,00
"310990 Caetanópolis";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;-;-;1;100,00
"311000 Caeté";3;3;5239,37;4190,54;-;-;1048,83;-;-;1746,46;1746,46;6;2,0;-;-
"311050 Camanducaia";6;6;9096,00;7271,94;-;-;1824,06;-;-;1516,00;1516,00;15;2,5;-;-
"311070 Cambuquira";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"311090 Campanha";3;3;4596,00;3683,97;-;-;912,03;-;-;1532,00;1532,00;12;4,0;-;-
"311120 Campo Belo";15;15;25425,92;20722,58;-;-;4703,34;-;-;1695,06;1695,06;149;9,9;5;33,33
"311200 Candeias";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;1;0,5;-;-
"311260 Capinópolis";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;10;10,0;-;-
"311320 Carandaí";1;1;1504,67;1200,66;-;-;304,01;-;-;1504,67;1504,67;9;9,0;1;100,00
"311330 Carangola";14;14;115532,18;98280,04;-;-;17252,14;-;-;8252,30;8252,30;83;5,9;5;35,71
"311340 Caratinga";111;111;1147792,31;983724,01;-;-;164068,30;-;-;10340,47;10340,47;941;8,5;39;35,14
"311430 Carmo do Paranaíba";9;9;13707,50;10971,41;-;-;2736,09;-;-;1523,06;1523,06;30;3,3;-;-
"311440 Carmo do Rio Claro";6;6;9024,00;7199,94;-;-;1824,06;-;-;1504,00;1504,00;12;2,0;-;-
"311450 Carmópolis de Minas";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"311510 Cássia";2;2;3273,87;2658,11;-;-;615,76;-;-;1636,93;1636,93;20;10,0;-;-
"311530 Cataguases";32;32;89959,04;75583,86;-;-;14375,18;-;-;2811,22;2811,22;249;7,8;10;31,25
"311550 Caxambu";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"311800 Congonhas";1;1;1545,76;1241,75;-;-;304,01;-;-;1545,76;1545,76;4;4,0;-;-
"311830 Conselheiro Lafaiete";15;15;36433,84;29968,94;-;-;6464,90;-;-;2428,92;2428,92;142;9,5;5;33,33
"311860 Contagem";186;186;782224,17;658667,46;-;-;123556,71;-;-;4205,51;4205,51;1160;6,2;38;20,43
"311940 Coronel Fabriciano";86;86;573195,60;487138,87;-;811,47;85245,26;-;-;6665,07;6665,07;664;7,7;18;20,93
"312090 Curvelo";33;33;139049,47;116938,86;-;-;22110,61;-;-;4213,62;4213,62;222;6,7;3;9,09
"312160 Diamantina";12;12;38821,29;32554,63;-;-;6266,66;-;-;3235,11;3235,11;83;6,9;1;8,33
"312230 Divinópolis";41;41;184099,38;156012,43;-;-;28086,95;-;-;4490,23;4490,23;337;8,2;7;17,07
"312400 Ervália";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"312410 Esmeraldas";17;17;25561,18;20381,40;-;-;5179,78;-;-;1503,60;1503,60;67;3,9;1;5,88
"312430 Espinosa";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;11;1,8;-;-
"312490 Eugenópolis";14;14;21192,00;16935,86;-;-;4256,14;-;-;1513,71;1513,71;74;5,3;-;-
"312510 Extrema";32;32;357840,53;305398,61;-;-;52441,92;-;-;11182,52;11182,52;304;9,5;5;15,63
"312560 Felisburgo";4;4;6040,00;4823,96;-;-;1216,04;-;-;1510,00;1510,00;12;3,0;1;25,00
"312610 Formiga";22;22;66784,04;55905,34;-;-;10878,70;-;-;3035,64;3035,64;129;5,9;3;13,64
"312670 Francisco Sá";5;5;7596,00;6075,95;-;-;1520,05;-;-;1519,20;1519,20;21;4,2;2;40,00
"312760 Gouveia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"312770 Governador Valadares";180;180;1847982,62;1583207,48;-;-;264775,14;-;-;10266,57;10266,57;1204;6,7;85;47,22
"312800 Guanhães";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;1;100,00
"312830 Guaranésia";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;6;3,0;-;-
"312870 Guaxupé";5;5;8129,70;6609,65;-;-;1520,05;-;-;1625,94;1625,94;33;6,6;-;-
"312980 Ibirité";42;42;201052,63;169230,03;-;-;31822,60;-;-;4786,97;4786,97;317;7,5;11;26,19
"313130 Ipatinga";82;82;521099,03;443777,97;-;-;77321,06;-;-;6354,87;6354,87;847;10,3;21;25,61
"313170 Itabira";18;18;28541,47;23069,29;-;-;5472,18;-;-;1585,64;1585,64;61;3,4;1;5,56
"313190 Itabirito";9;9;14223,75;11487,66;-;-;2736,09;-;-;1580,42;1580,42;53;5,9;2;22,22
"313240 Itajubá";32;32;322340,51;274917,19;-;-;47423,32;-;-;10073,14;10073,14;180;5,6;7;21,88
"313270 Itambacuri";10;10;15001,00;11960,90;-;-;3040,10;-;-;1500,10;1500,10;30;3,0;1;10,00
"313310 Itanhandu";3;3;4546,70;3634,67;-;-;912,03;-;-;1515,57;1515,57;26;8,7;-;-
"313330 Itaobim";21;21;32272,54;25853,50;-;-;6419,04;-;-;1536,79;1536,79;122;5,8;1;4,76
"313380 Itaúna";12;12;18637,84;14989,72;-;-;3648,12;-;-;1553,15;1553,15;56;4,7;-;-
"313420 Ituiutaba";15;15;49433,76;41136,87;-;-;8296,89;-;-;3295,58;3295,58;130;8,7;2;13,33
"313440 Iturama";30;30;45214,42;36094,12;-;-;9120,30;-;-;1507,15;1507,15;85;2,8;-;-
"313460 Jaboticatubas";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;3;1,0;-;-
"313510 Janaúba";26;26;77114,03;64157,86;-;-;12956,17;-;-;2965,92;2965,92;177;6,8;12;46,15
"313520 Januária";4;4;6109,33;4893,29;-;-;1216,04;-;-;1527,33;1527,33;8;2,0;1;25,00
"313580 Jequitinhonha";3;3;4660,48;3717,49;-;-;942,99;-;-;1553,49;1553,49;38;12,7;-;-
"313620 João Monlevade";18;18;36673,55;30980,78;-;-;5692,77;-;-;2037,42;2037,42;153;8,5;1;5,56
"313670 Juiz de Fora";183;183;856100,88;722038,86;-;-;134062,02;-;-;4678,15;4678,15;1669;9,1;29;15,85
"313690 Juruaia";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;13;3,3;-;-
"313700 Ladainha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"313720 Lagoa da Prata";31;31;246501,59;209358,89;-;-;37142,70;-;-;7951,66;7951,66;219;7,1;1;3,23
"313760 Lagoa Santa";11;11;16548,00;13203,89;-;-;3344,11;-;-;1504,36;1504,36;47;4,3;1;9,09
"313820 Lavras";7;7;22864,64;19115,42;-;-;3749,22;-;-;3266,38;3266,38;56;8,0;1;14,29
"313840 Leopoldina";52;52;168170,28;141756,24;-;-;26414,04;-;-;3234,04;3234,04;376;7,2;4;7,69
"313880 Luz";7;7;10859,90;8731,83;-;-;2128,07;-;-;1551,41;1551,41;27;3,9;1;14,29
"313930 Manga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;17;8,5;-;-
"313940 Manhuaçu";22;22;94697,35;79802,84;-;-;14894,51;-;-;4304,43;4304,43;162;7,4;2;9,09
"313980 Mar de Espanha";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;2;100,00
"314000 Mariana";10;10;17317,98;14277,88;-;-;3040,10;-;-;1731,80;1731,80;51;5,1;-;-
"314050 Martinho Campos";5;5;7700,00;6179,95;-;-;1520,05;-;-;1540,00;1540,00;25;5,0;-;-
"314070 Mateus Leme";14;14;23759,63;19073,64;-;-;4685,99;-;-;1697,12;1697,12;65;4,6;1;7,14
"314180 Minas Novas";1;1;1524,00;1219,99;-;-;304,01;-;-;1524,00;1524,00;2;2,0;1;100,00
"314200 Mirabela";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"314240 Moema";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;6;1,5;-;-
"314290 Monte Azul";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"314300 Monte Belo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"314310 Monte Carmelo";24;24;121588,44;102250,60;-;-;19337,84;-;-;5066,19;5066,19;121;5,0;4;16,67
"314320 Monte Santo de Minas";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;12;4,0;-;-
"314330 Montes Claros";60;60;293282,93;247669,49;-;-;45613,44;-;-;4888,05;4888,05;369;6,2;11;18,33
"314390 Muriaé";69;69;395423,60;334164,61;-;-;61258,99;-;-;5730,78;5730,78;368;5,3;16;23,19
"314430 Nanuque";37;37;59108,12;47813,88;-;-;11294,24;-;-;1597,52;1597,52;135;3,6;6;16,22
"314480 Nova Lima";13;13;43758,55;36755,42;-;-;7003,13;-;-;3366,04;3366,04;79;6,1;1;7,69
"314500 Nova Ponte";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;5;1,7;-;-
"314520 Nova Serrana";5;5;9137,99;7602,46;-;-;1535,53;-;-;1827,60;1827,60;46;9,2;-;-
"314560 Oliveira";14;14;41008,42;34182,72;-;-;6825,70;-;-;2929,17;2929,17;138;9,9;-;-
"314590 Ouro Branco";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"314600 Ouro Fino";32;32;48088,00;38359,68;-;-;9728,32;-;-;1502,75;1502,75;135;4,2;3;9,38
"314610 Ouro Preto";106;106;460234,67;388930,09;-;-;71304,58;-;-;4341,84;4341,84;671;6,3;25;23,58
"314630 Padre Paraíso";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;23;7,7;-;-
"314710 Pará de Minas";11;11;25829,82;21622,44;-;-;4207,38;-;-;2348,17;2348,17;123;11,2;2;18,18
"314700 Paracatu";19;19;33085,65;27222,31;-;-;5863,34;-;-;1741,35;1741,35;118;6,2;1;5,26
"314790 Passos";47;47;324179,86;277860,47;-;-;46319,39;-;-;6897,44;6897,44;351;7,5;10;21,28
"314800 Patos de Minas";60;60;750029,05;639766,76;-;-;110262,29;-;-;12500,48;12500,48;581;9,7;21;35,00
"314810 Patrocínio";49;49;265479,69;225790,46;-;-;39689,23;-;-;5417,95;5417,95;338;6,9;3;6,12
"314860 Peçanha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"314870 Pedra Azul";5;5;7680,54;6125,66;-;-;1554,88;-;-;1536,11;1536,11;40;8,0;4;80,00
"315120 Pirapora";31;31;82504,21;69128,66;-;-;13375,55;-;-;2661,43;2661,43;217;7,0;9;29,03
"315150 Piumhi";17;17;30557,34;25279,37;-;-;5277,97;-;-;1797,49;1797,49;71;4,2;-;-
"315170 Poço Fundo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"315180 Poços de Caldas";54;54;780972,76;672962,99;-;-;108009,77;-;-;14462,46;14462,46;437;8,1;11;20,37
"315200 Pompéu";1;1;1564,00;1259,99;-;-;304,01;-;-;1564,00;1564,00;7;7,0;1;100,00
"315220 Porteirinha";7;7;10764,00;8635,93;-;-;2128,07;-;-;1537,71;1537,71;33;4,7;-;-
"315240 Poté";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"315250 Pouso Alegre";132;132;738483,70;624856,59;-;-;113627,11;-;-;5594,57;5594,57;1112;8,4;28;21,21
"315340 Presidente Olegário";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;8;8,0;-;-
"315430 Resplendor";12;12;18288,80;14640,68;-;-;3648,12;-;-;1524,07;1524,07;57;4,8;4;33,33
"315460 Ribeirão das Neves";53;53;80674,56;64449,80;-;-;16224,76;-;-;1522,16;1522,16;325;6,1;6;11,32
"315550 Rio Paranaíba";5;5;7716,00;6195,95;-;-;1520,05;-;-;1543,20;1543,20;27;5,4;-;-
"315670 Sabará";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;16;5,3;-;-
"315690 Sacramento";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"315700 Salinas";19;19;29160,40;23384,21;-;-;5776,19;-;-;1534,76;1534,76;132;6,9;3;15,79
"315720 Santa Bárbara";13;13;19652,00;15699,87;-;-;3952,13;-;-;1511,69;1511,69;24;1,8;1;7,69
"315780 Santa Luzia";41;41;71177,71;56803,65;-;-;14374,06;-;-;1736,04;1736,04;213;5,2;3;7,32
"315820 Santa Maria do Suaçuí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"315930 Santa Rita de Jacutinga";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"315960 Santa Rita do Sapucaí";2;2;11239,66;9495,64;-;-;1744,02;-;-;5619,83;5619,83;5;2,5;1;50,00
"316070 Santos Dumont";6;6;9172,82;7321,67;-;-;1851,15;-;-;1528,80;1528,80;42;7,0;2;33,33
"316110 São Francisco";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;8;2,7;-;-
"316210 São Gotardo";15;15;22804,80;18244,65;-;-;4560,15;-;-;1520,32;1520,32;91;6,1;2;13,33
"316250 São João del Rei";27;27;287165,19;244621,56;-;-;42543,63;-;-;10635,75;10635,75;141;5,2;6;22,22
"316270 São João do Paraíso";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"316370 São Lourenço";40;40;213350,38;181353,14;-;-;31997,24;-;-;5333,76;5333,76;269;6,7;8;20,00
"316470 São Sebastião do Paraíso";76;76;259884,02;219936,53;-;-;39947,49;-;-;3419,53;3419,53;648;8,5;14;18,42
"316680 Serra do Salitre";7;7;10777,95;8649,88;-;-;2128,07;-;-;1539,71;1539,71;50;7,1;-;-
"316710 Serro";5;5;8202,10;6546,60;-;-;1655,50;-;-;1640,42;1640,42;69;13,8;-;-
"316720 Sete Lagoas";51;51;225352,97;190460,45;-;-;34892,52;-;-;4418,69;4418,69;281;5,5;4;7,84
"316800 Taiobeiras";18;18;116095,78;99072,97;-;-;17022,81;-;-;6449,77;6449,77;245;13,6;5;27,78
"316860 Teófilo Otoni";57;57;229706,33;197562,53;-;-;32143,80;-;-;4029,94;4029,94;425;7,5;15;26,32
"316870 Timóteo";29;29;76637,31;64212,20;-;-;12425,11;-;-;2642,67;2642,67;134;4,6;2;6,90
"316930 Três Corações";38;38;377683,27;321372,49;-;-;56310,78;-;-;9939,03;9939,03;394;10,4;6;15,79
"316935 Três Marias";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;14;4,7;-;-
"316940 Três Pontas";15;15;85923,20;72756,31;-;-;13166,89;-;-;5728,21;5728,21;112;7,5;5;33,33
"316990 Ubá";46;46;479937,85;409562,14;-;-;70375,71;-;-;10433,43;10433,43;351;7,6;11;23,91
"317010 Uberaba";99;99;774325,22;662372,34;-;-;111952,88;-;-;7821,47;7821,47;741;7,5;38;38,38
"317020 Uberlândia";202;202;976322,64;827567,34;-;-;148755,30;-;-;4833,28;4833,28;1570;7,8;38;18,81
"317040 Unaí";75;75;115556,48;92724,77;-;-;22831,71;-;-;1540,75;1540,75;371;4,9;11;14,67
"317070 Varginha";13;13;161628,98;137910,45;-;-;23718,53;-;-;12433,00;12433,00;122;9,4;2;15,38
"317090 Varzelândia";3;3;4604,00;3691,97;-;-;912,03;-;-;1534,67;1534,67;13;4,3;-;-
"317100 Vazante";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;26;3,7;-;-
"317120 Vespasiano";23;23;34600,30;27588,72;-;-;7011,58;-;-;1504,36;1504,36;159;6,9;1;4,35
"317130 Viçosa";2;2;3304,82;2696,80;-;-;608,02;-;-;1652,41;1652,41;11;5,5;-;-
"317200 Visconde do Rio Branco";23;23;47466,84;38711,81;-;-;8755,03;-;-;2063,78;2063,78;85;3,7;1;4,35
"320010 Afonso Cláudio";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;20;4,0;-;-
"320040 Anchieta";20;20;30304,00;24223,80;-;-;6080,20;-;-;1515,20;1515,20;54;2,7;3;15,00
"320060 Aracruz";84;84;846284,27;724156,47;-;-;122127,80;-;-;10074,81;10074,81;745;8,9;15;17,86
"320080 Baixo Guandu";22;22;33954,87;27266,65;-;-;6688,22;-;-;1543,40;1543,40;168;7,6;-;-
"320120 Cachoeiro de Itapemirim";239;239;1180455,64;1001111,52;-;-;179344,12;-;-;4939,14;4939,14;1906;8,0;45;18,83
"320140 Castelo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"320150 Colatina";74;74;207796,38;173752,62;-;-;34043,76;-;-;2808,06;2808,06;447;6,0;16;21,62
"320190 Domingos Martins";6;6;9244,08;7420,02;-;-;1824,06;-;-;1540,68;1540,68;22;3,7;-;-
"320210 Ecoporanga";8;8;12008,00;9575,92;-;-;2432,08;-;-;1501,00;1501,00;21;2,6;-;-
"320230 Guaçuí";35;35;163505,29;139915,14;-;-;23590,15;-;-;4671,58;4671,58;306;8,7;16;45,71
"320245 Ibatiba";7;7;10705,10;8577,03;-;-;2128,07;-;-;1529,30;1529,30;20;2,9;-;-
"320280 Itapemirim";63;63;307433,45;261048,98;-;-;46384,47;-;-;4879,90;4879,90;472;7,5;17;26,98
"320300 Iúna";27;27;40836,00;32627,73;-;-;8208,27;-;-;1512,44;1512,44;58;2,1;2;7,41
"320310 Jerônimo Monteiro";15;15;24186,75;19564,68;-;-;4622,07;-;-;1612,45;1612,45;110;7,3;-;-
"320320 Linhares";104;104;503182,54;422489,91;-;-;80692,63;-;-;4838,29;4838,29;875;8,4;29;27,88
"320340 Mimoso do Sul";13;13;20309,24;16318,41;-;-;3990,83;-;-;1562,25;1562,25;64;4,9;1;7,69
"320350 Montanha";2;2;3048,00;2439,98;-;-;608,02;-;-;1524,00;1524,00;8;4,0;-;-
"320360 Mucurici";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;2;1,0;-;-
"320370 Muniz Freire";7;7;10584,97;8456,90;-;-;2128,07;-;-;1512,14;1512,14;16;2,3;1;14,29
"320380 Muqui";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;6;2,0;-;-
"320390 Nova Venécia";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;75;5,4;-;-
"320410 Pinheiros";1;1;1548,00;1243,99;-;-;304,01;-;-;1548,00;1548,00;6;6,0;-;-
"320455 Santa Maria de Jetibá";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;19;4,8;-;-
"320460 Santa Teresa";27;27;420704,43;359901,16;-;-;60803,27;-;-;15581,65;15581,65;256;9,5;12;44,44
"320470 São Gabriel da Palha";20;20;30408,00;24327,80;-;-;6080,20;-;-;1520,40;1520,40;91;4,5;1;5,00
"320480 São José do Calçado";5;5;9824,11;8032,86;-;-;1791,25;-;-;1964,82;1964,82;31;6,2;-;-
"320490 São Mateus";54;54;241000,71;202371,47;-;-;38629,24;-;-;4462,98;4462,98;200;3,7;7;12,96
"320500 Serra";668;668;4779029,58;4111352,53;-;-;667677,05;-;-;7154,24;7154,24;7357;11,0;189;28,29
"320503 Vargem Alta";12;12;18016,00;14367,88;-;-;3648,12;-;-;1501,33;1501,33;37;3,1;1;8,33
"320520 Vila Velha";375;375;966264,80;811293,07;-;-;154971,73;-;-;2576,71;2576,71;3044;8,1;54;14,40
"320530 Vitória";229;229;690032,56;584745,19;-;-;105287,37;-;-;3013,24;3013,24;1786;7,8;35;15,28
"330010 Angra dos Reis";129;129;201174,64;161389,87;-;-;39784,77;-;-;1559,49;1559,49;991;7,7;12;9,30
"330020 Araruama";23;23;83321,62;69634,83;-;-;13686,79;-;-;3622,68;3622,68;276;12,0;8;34,78
"330022 Areal";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;69;5,8;1;8,33
"330023 Armação dos Búzios";8;8;12362,20;9930,12;-;-;2432,08;-;-;1545,28;1545,28;53;6,6;3;37,50
"330025 Arraial do Cabo";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;16;2,7;1;16,67
"330030 Barra do Piraí";29;29;47616,42;38610,50;-;-;9005,92;-;-;1641,95;1641,95;212;7,3;9;31,03
"330040 Barra Mansa";27;27;46609,68;38030,34;-;-;8579,34;-;-;1726,28;1726,28;239;8,9;6;22,22
"330045 Belford Roxo";174;174;277065,50;224167,76;-;-;52897,74;-;-;1592,33;1592,33;1152;6,6;10;5,75
"330050 Bom Jardim";10;10;16188,72;13148,62;-;-;3040,10;-;-;1618,87;1618,87;45;4,5;-;-
"330060 Bom Jesus do Itabapoana";158;158;1127307,39;957790,36;-;-;169517,03;-;-;7134,86;7134,86;1022;6,5;39;24,68
"330070 Cabo Frio";78;78;150924,59;126727,76;-;-;24196,83;-;-;1934,93;1934,93;587;7,5;27;34,62
"330080 Cachoeiras de Macacu";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;65;4,3;2;13,33
"330090 Cambuci";2;2;7327,96;6177,54;-;-;1150,42;-;-;3663,98;3663,98;10;5,0;1;50,00
"330100 Campos dos Goytacazes";253;253;1017195,23;875228,38;-;-;141966,85;-;-;4020,53;4020,53;2831;11,2;82;32,41
