 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Out/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"314180 Minas Novas";1;1;1608,06;1300,18;-;-;307,88;-;-;1608,06;1608,06;11;11,0;-;-
"314200 Mirabela";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;6;1,2;-;-
"314220 Miraí";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;8;2,7;-;-
"314280 Monte Alegre de Minas";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;19;3,2;-;-
"314310 Monte Carmelo";38;38;229096,89;193219,11;-;-;35877,78;-;-;6028,87;6028,87;267;7,0;8;21,05
"314330 Montes Claros";123;123;773807,46;657171,29;-;-;116636,17;-;-;6291,12;6291,12;1000;8,1;29;23,58
"314390 Muriaé";57;57;592510,73;506895,42;-;-;85615,31;-;-;10394,93;10394,93;577;10,1;17;29,82
"314430 Nanuque";11;11;17811,92;14463,94;-;-;3347,98;-;-;1619,27;1619,27;43;3,9;1;9,09
"314480 Nova Lima";47;47;93112,68;75821,41;-;-;17291,27;-;-;1981,12;1981,12;221;4,7;1;2,13
"314500 Nova Ponte";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;9;4,5;-;-
"314520 Nova Serrana";32;32;176277,81;148998,09;-;-;27279,72;-;-;5508,68;5508,68;182;5,7;3;9,38
"314530 Novo Cruzeiro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"314560 Oliveira";17;17;120292,16;102257,38;-;-;18034,78;-;-;7076,01;7076,01;115;6,8;3;17,65
"314600 Ouro Fino";17;17;25516,00;20347,83;-;-;5168,17;-;-;1500,94;1500,94;79;4,6;2;11,76
"314610 Ouro Preto";51;51;495234,70;424880,83;-;-;70353,87;-;-;9710,48;9710,48;497;9,7;11;21,57
"314630 Padre Paraíso";4;4;6178,47;4962,43;-;-;1216,04;-;-;1544,62;1544,62;20;5,0;-;-
"314710 Pará de Minas";22;22;213579,23;182246,08;-;-;31333,15;-;-;9708,15;9708,15;182;8,3;9;40,91
"314700 Paracatu";14;14;29894,67;24689,33;-;-;5205,34;-;-;2135,33;2135,33;103;7,4;2;14,29
"314730 Paraisópolis";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"314770 Passa Tempo";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;-;-;-;-
"314790 Passos";17;17;87454,09;74431,68;-;-;13022,41;-;-;5144,36;5144,36;121;7,1;-;-
"314800 Patos de Minas";47;47;84220,10;69605,25;-;-;14614,85;-;-;1791,92;1791,92;233;5,0;4;8,51
"314810 Patrocínio";26;26;117229,44;100323,56;-;-;16905,88;-;-;4508,82;4508,82;218;8,4;7;26,92
"314860 Peçanha";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;18;6,0;-;-
"314870 Pedra Azul";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;1;25,00
"315120 Pirapora";60;60;270908,72;227876,80;-;-;43031,92;-;-;4515,15;4515,15;361;6,0;13;21,67
"315150 Piumhi";8;8;14568,41;12136,33;-;-;2432,08;-;-;1821,05;1821,05;47;5,9;1;12,50
"315170 Poço Fundo";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;6;3,0;-;-
"315180 Poços de Caldas";57;57;594085,84;510095,80;-;-;83990,04;-;-;10422,56;10422,56;453;7,9;13;22,81
"315210 Ponte Nova";14;14;343198,93;295300,35;-;-;47898,58;-;-;24514,21;24514,21;226;16,1;3;21,43
"315220 Porteirinha";12;12;18424,40;14776,28;-;-;3648,12;-;-;1535,37;1535,37;81;6,8;3;25,00
"315250 Pouso Alegre";90;90;442965,82;375228,49;-;-;67737,33;-;-;4921,84;4921,84;827;9,2;15;16,67
"315430 Resplendor";39;39;60325,93;48426,97;-;-;11898,96;-;-;1546,82;1546,82;205;5,3;2;5,13
"315460 Ribeirão das Neves";11;11;16744,54;13365,60;-;-;3378,94;-;-;1522,23;1522,23;81;7,4;-;-
"315550 Rio Paranaíba";3;3;4588,00;3675,97;-;-;912,03;-;-;1529,33;1529,33;11;3,7;-;-
"315670 Sabará";36;36;55815,47;44673,74;-;-;11141,73;-;-;1550,43;1550,43;226;6,3;4;11,11
"315690 Sacramento";3;3;4664,64;3752,61;-;-;912,03;-;-;1554,88;1554,88;12;4,0;1;33,33
"315700 Salinas";6;6;9063,50;7239,44;-;-;1824,06;-;-;1510,58;1510,58;36;6,0;-;-
"315710 Salto da Divisa";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;1;1,0;-;-
"315720 Santa Bárbara";10;10;15168,00;12127,90;-;-;3040,10;-;-;1516,80;1516,80;24;2,4;-;-
"315780 Santa Luzia";41;41;148382,18;123292,29;-;-;25089,89;-;-;3619,08;3619,08;256;6,2;5;12,20
"315820 Santa Maria do Suaçuí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"315960 Santa Rita do Sapucaí";10;10;149441,15;127735,82;-;-;21705,33;-;-;14944,11;14944,11;119;11,9;3;30,00
"316070 Santos Dumont";13;13;54801,00;45835,47;-;-;8965,53;-;-;4215,46;4215,46;92;7,1;3;23,08
"316110 São Francisco";12;12;18256,00;14607,88;-;-;3648,12;-;-;1521,33;1521,33;34;2,8;1;8,33
"316200 São Gonçalo do Sapucaí";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;9;1,8;-;-
"316210 São Gotardo";5;5;7557,15;6037,10;-;-;1520,05;-;-;1511,43;1511,43;16;3,2;-;-
"316240 São João da Ponte";13;13;19740,40;15788,27;-;-;3952,13;-;-;1518,49;1518,49;40;3,1;4;30,77
"316250 São João del Rei";32;32;722426,69;619863,57;-;-;102563,12;-;-;22575,83;22575,83;347;10,8;4;12,50
"316270 São João do Paraíso";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"316370 São Lourenço";45;45;186870,88;157344,59;-;-;29526,29;-;-;4152,69;4152,69;213;4,7;14;31,11
"316470 São Sebastião do Paraíso";130;130;343715,95;290481,67;-;-;53234,28;-;-;2643,97;2643,97;1104;8,5;38;29,23
"316680 Serra do Salitre";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;21;5,3;-;-
"316720 Sete Lagoas";64;64;216670,66;183117,82;-;-;33552,84;-;-;3385,48;3385,48;400;6,3;14;21,88
"316800 Taiobeiras";8;8;75410,76;64199,45;-;-;11211,31;-;-;9426,35;9426,35;70;8,8;2;25,00
"316860 Teófilo Otoni";159;159;743260,86;630412,24;-;-;112848,62;-;-;4674,60;4674,60;799;5,0;24;15,09
"316870 Timóteo";2;2;3187,21;2579,19;-;-;608,02;-;-;1593,61;1593,61;3;1,5;-;-
"316930 Três Corações";31;31;346206,36;294699,74;-;-;51506,62;-;-;11167,95;11167,95;362;11,7;1;3,23
"316940 Três Pontas";26;26;126630,07;107189,72;-;-;19440,35;-;-;4870,39;4870,39;126;4,8;7;26,92
"316970 Turmalina";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"316990 Ubá";56;56;560469,81;479398,65;-;-;81071,16;-;-;10008,39;10008,39;363;6,5;19;33,93
"317010 Uberaba";176;176;1223428,21;1050620,63;-;-;172807,58;-;-;6951,30;6951,30;1369;7,8;55;31,25
"317020 Uberlândia";349;349;3787539,91;3249012,09;-;-;538527,82;-;-;10852,55;10852,55;3530;10,1;101;28,94
"317040 Unaí";37;37;56757,04;45493,19;-;-;11263,85;-;-;1533,97;1533,97;198;5,4;2;5,41
"317070 Varginha";29;29;119001,38;99907,22;-;-;19094,16;-;-;4103,50;4103,50;297;10,2;6;20,69
"317090 Varzelândia";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;5;5,0;-;-
"317120 Vespasiano";31;31;47817,79;38292,86;-;-;9524,93;-;-;1542,51;1542,51;237;7,6;2;6,45
"317130 Viçosa";8;8;55051,04;46935,09;-;-;8115,95;-;-;6881,38;6881,38;74;9,3;1;12,50
"317200 Visconde do Rio Branco";15;15;29249,61;23808,06;-;-;5441,55;-;-;1949,97;1949,97;66;4,4;2;13,33
"320010 Afonso Cláudio";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"320040 Anchieta";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;2;0,3;-;-
"320060 Aracruz";34;34;140402,32;120668,54;-;-;19733,78;-;-;4129,48;4129,48;346;10,2;7;20,59
"320090 Barra de São Francisco";10;10;15032,00;11991,90;-;-;3040,10;-;-;1503,20;1503,20;17;1,7;-;-
"320120 Cachoeiro de Itapemirim";86;86;680167,99;580159,31;-;-;100008,68;-;-;7908,93;7908,93;906;10,5;13;15,12
"320130 Cariacica";2;2;3367,02;2700,95;-;-;666,07;-;-;1683,51;1683,51;32;16,0;-;-
"320150 Colatina";122;122;753108,75;637715,45;-;-;115393,30;-;-;6173,02;6173,02;591;4,8;14;11,48
"320170 Conceição do Castelo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"320190 Domingos Martins";4;4;6152,15;4936,12;-;-;1216,03;-;-;1538,04;1538,04;15;3,8;-;-
"320210 Ecoporanga";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;7;3,5;-;-
"320230 Guaçuí";43;43;539074,47;463188,62;-;-;75885,85;-;-;12536,62;12536,62;426;9,9;14;32,56
"320245 Ibatiba";11;11;17183,10;13838,99;-;-;3344,11;-;-;1562,10;1562,10;39;3,5;-;-
"320280 Itapemirim";36;36;489608,63;420774,07;-;-;68834,56;-;-;13600,24;13600,24;429;11,9;15;41,67
"320300 Iúna";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;4;2,0;-;-
"320310 Jerônimo Monteiro";16;16;26083,06;21172,47;-;-;4910,59;-;-;1630,19;1630,19;110;6,9;2;12,50
"320316 Laranja da Terra";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;7;2,3;-;-
"320320 Linhares";71;71;640011,42;546592,33;-;-;93419,09;-;-;9014,25;9014,25;743;10,5;9;12,68
"320340 Mimoso do Sul";3;3;4668,41;3756,38;-;-;912,03;-;-;1556,14;1556,14;5;1,7;-;-
"320350 Montanha";5;5;7620,00;6099,95;-;-;1520,05;-;-;1524,00;1524,00;28;5,6;-;-
"320360 Mucurici";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"320370 Muniz Freire";3;3;4540,00;3627,97;-;-;912,03;-;-;1513,33;1513,33;6;2,0;-;-
"320390 Nova Venécia";13;13;19520,67;15568,54;-;-;3952,13;-;-;1501,59;1501,59;49;3,8;-;-
"320455 Santa Maria de Jetibá";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"320460 Santa Teresa";29;29;68704,82;59262,13;-;-;9442,69;-;-;2369,13;2369,13;279;9,6;8;27,59
"320470 São Gabriel da Palha";6;6;9104,00;7279,94;-;-;1824,06;-;-;1517,33;1517,33;17;2,8;-;-
"320480 São José do Calçado";5;5;15400,80;12863,75;-;-;2537,05;-;-;3080,16;3080,16;30;6,0;-;-
"320490 São Mateus";136;136;778067,04;656802,19;-;-;121264,85;-;-;5721,08;5721,08;779;5,7;15;11,03
"320500 Serra";275;275;3526155,60;3039900,73;-;-;486254,87;-;-;12822,38;12822,38;3384;12,3;71;25,82
"320503 Vargem Alta";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"320520 Vila Velha";176;176;729155,99;615120,50;-;-;114035,49;-;-;4142,93;4142,93;1777;10,1;38;21,59
"320530 Vitória";108;108;682160,25;583947,58;-;-;98212,67;-;-;6316,30;6316,30;1101;10,2;28;25,93
"330010 Angra dos Reis";48;48;79145,73;64468,11;-;-;14677,62;-;-;1648,87;1648,87;352;7,3;-;-
"330015 Aperibé";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;28;4,7;-;-
"330020 Araruama";25;25;43615,89;35202,05;-;-;8413,84;-;-;1744,64;1744,64;207;8,3;7;28,00
"330022 Areal";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;20;5,0;-;-
"330023 Armação dos Búzios";3;3;4625,60;3713,57;-;-;912,03;-;-;1541,87;1541,87;14;4,7;-;-
"330030 Barra do Piraí";1;1;1576,20;1272,19;-;-;304,01;-;-;1576,20;1576,20;4;4,0;-;-
"330040 Barra Mansa";94;94;164785,94;135567,96;-;-;29217,98;-;-;1753,04;1753,04;876;9,3;28;29,79
"330045 Belford Roxo";132;132;226972,25;186842,93;-;-;40129,32;-;-;1719,49;1719,49;1202;9,1;13;9,85
"330050 Bom Jardim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;1;100,00
"330060 Bom Jesus do Itabapoana";22;22;34869,78;28077,07;-;-;6792,71;-;-;1584,99;1584,99;140;6,4;-;-
"330070 Cabo Frio";13;13;38244,03;32616,40;-;-;5627,63;-;-;2941,85;2941,85;127;9,8;4;30,77
"330100 Campos dos Goytacazes";107;107;733058,06;636007,54;-;-;97050,52;-;-;6851,01;6851,01;1372;12,8;27;25,23
"330110 Cantagalo";2;2;3233,85;2625,83;-;-;608,02;-;-;1616,92;1616,92;9;4,5;-;-
"330120 Carmo";2;2;3071,35;2463,33;-;-;608,02;-;-;1535,67;1535,67;8;4,0;-;-
"330130 Casimiro de Abreu";23;23;37203,04;29982,48;-;-;7220,56;-;-;1617,52;1617,52;161;7,0;4;17,39
"330140 Conceição de Macabu";25;25;37500,00;29899,75;-;-;7600,25;-;-;1500,00;1500,00;336;13,4;9;36,00
"330150 Cordeiro";3;3;5234,49;4322,46;-;-;912,03;-;-;1744,83;1744,83;9;3,0;-;-
"330170 Duque de Caxias";273;273;474760,73;389722,70;-;-;85038,03;-;-;1739,05;1739,05;670;2,5;32;11,72
"330180 Engenheiro Paulo de Frontin";4;4;6264,00;5047,96;-;-;1216,04;-;-;1566,00;1566,00;39;9,8;1;25,00
"330185 Guapimirim";19;19;32714,64;26880,43;-;-;5834,21;-;-;1721,82;1721,82;130;6,8;2;10,53
"330190 Itaboraí";28;28;46918,50;37632,64;-;-;9285,86;-;-;1675,66;1675,66;333;11,9;7;25,00
"330200 Itaguaí";24;24;36418,67;29106,95;-;-;7311,72;-;-;1517,44;1517,44;97;4,0;1;4,17
"330210 Itaocara";34;34;61155,12;50799,43;-;-;10355,69;-;-;1798,68;1798,68;183;5,4;3;8,82
"330220 Itaperuna";5;5;16523,70;13944,45;-;-;2579,25;-;-;3304,74;3304,74;16;3,2;1;20,00
"330225 Itatiaia";2;2;3001,00;2392,98;-;-;608,02;-;-;1500,50;1500,50;3;1,5;1;50,00
"330240 Macaé";45;45;642422,22;548704,96;-;-;93717,26;-;-;14276,05;14276,05;662;14,7;17;37,78
"330250 Magé";46;46;89501,55;74048,12;-;-;15453,43;-;-;1945,69;1945,69;270;5,9;5;10,87
"330270 Maricá";136;136;304269,19;261132,63;-;-;43136,56;-;-;2237,27;2237,27;1084;8,0;35;25,74
"330280 Mendes";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"330290 Miguel Pereira";5;5;7644,41;6124,36;-;-;1520,05;-;-;1528,88;1528,88;11;2,2;-;-
"330310 Natividade";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"330330 Niterói";230;230;716700,11;602602,74;-;-;114097,37;-;-;3116,09;3116,09;2602;11,3;49;21,30
"330340 Nova Friburgo";43;43;184077,14;155582,49;-;-;28494,65;-;-;4280,86;4280,86;368;8,6;10;23,26
"330350 Nova Iguaçu";74;74;523865,18;445552,83;-;-;78312,35;-;-;7079,26;7079,26;594;8,0;34;45,95
"330360 Paracambi";10;10;15083,49;12043,39;-;-;3040,10;-;-;1508,35;1508,35;33;3,3;-;-
"330370 Paraíba do Sul";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;-;-
"330380 Paraty";9;9;15064,53;12285,87;-;-;2778,66;-;-;1673,84;1673,84;86;9,6;1;11,11
"330390 Petrópolis";77;77;129859,34;105498,33;-;-;24361,01;-;-;1686,48;1686,48;713;9,3;12;15,58
"330395 Pinheiral";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;6;1,2;-;-
"330400 Piraí";17;17;25601,60;20433,43;-;-;5168,17;-;-;1505,98;1505,98;32;1,9;1;5,88
"330411 Porto Real";7;7;12454,82;10055,55;-;-;2399,27;-;-;1779,26;1779,26;29;4,1;-;-
"330415 Quissamã";13;13;37093,37;31175,04;-;-;5918,33;-;-;2853,34;2853,34;136;10,5;1;7,69
"330420 Resende";41;41;122173,51;102220,14;-;-;19953,37;-;-;2979,84;2979,84;335;8,2;15;36,59
"330430 Rio Bonito";17;17;31397,82;26159,99;-;-;5237,83;-;-;1846,93;1846,93;183;10,8;6;35,29
"330440 Rio Claro";6;6;9104,00;7279,94;-;-;1824,06;-;-;1517,33;1517,33;25;4,2;-;-
"330450 Rio das Flores";4;4;6409,23;5193,19;-;-;1216,04;-;-;1602,31;1602,31;28;7,0;-;-
"330452 Rio das Ostras";49;49;77039,89;62143,42;-;-;14896,47;-;-;1572,24;1572,24;330;6,7;11;22,45
"330455 Rio de Janeiro";1130;1130;3262743,14;2773169,65;-;-;489573,49;-;-;2887,38;2887,38;12310;10,9;373;33,01
"330470 Santo Antônio de Pádua";2;2;3149,11;2541,09;-;-;608,02;-;-;1574,56;1574,56;4;2,0;-;-
"330480 São Fidélis";23;23;99014,32;84292,89;-;-;14721,43;-;-;4304,97;4304,97;204;8,9;10;43,48
"330475 São Francisco de Itabapoana";3;3;4712,55;3781,17;-;-;931,38;-;-;1570,85;1570,85;27;9,0;-;-
"330490 São Gonçalo";251;251;498323,68;409899,59;-;-;88424,09;-;-;1985,35;1985,35;1896;7,6;64;25,50
"330500 São João da Barra";7;7;11311,65;9183,58;-;-;2128,07;-;-;1615,95;1615,95;9;1,3;-;-
"330510 São João de Meriti";1;1;6490,40;5508,39;-;-;982,01;-;-;6490,40;6490,40;17;17,0;-;-
"330515 São José do Vale do Rio Preto";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;57;7,1;1;12,50
"330550 Saquarema";19;19;54918,71;45615,89;-;-;9302,82;-;-;2890,46;2890,46;248;13,1;9;47,37
"330560 Silva Jardim";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;14;3,5;-;-
"330570 Sumidouro";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;45;7,5;1;16,67
"330580 Teresópolis";119;119;1087422,86;929011,86;-;-;158411,00;-;-;9138,01;9138,01;1496;12,6;22;18,49
"330600 Três Rios";23;23;45624,15;38200,69;-;-;7423,46;-;-;1983,66;1983,66;184;8,0;10;43,48
"330610 Valença";33;33;138799,58;116873,45;-;-;21926,13;-;-;4206,05;4206,05;329;10,0;12;36,36
"330620 Vassouras";24;24;310263,66;264570,62;-;-;45693,04;-;-;12927,65;12927,65;184;7,7;7;29,17
"330630 Volta Redonda";59;59;116888,01;98060,73;-;-;18827,28;-;-;1981,15;1981,15;570;9,7;4;6,78
"350010 Adamantina";9;9;25004,06;20881,97;-;-;4122,09;-;-;2778,23;2778,23;58;6,4;2;22,22
"350050 Águas de Lindóia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"350100 Altinópolis";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"350130 Álvares Machado";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;16;5,3;-;-
"350160 Americana";67;67;171658,49;143322,41;-;-;28336,08;-;-;2562,07;2562,07;603;9,0;22;32,84
"350170 Américo Brasiliense";15;15;59167,42;50175,06;-;-;8992,36;-;-;3944,49;3944,49;207;13,8;4;26,67
"350190 Amparo";38;38;536791,10;459696,76;-;-;77094,34;-;-;14126,08;14126,08;380;10,0;5;13,16
"350210 Andradina";3;3;8926,20;7471,77;-;-;1454,43;-;-;2975,40;2975,40;23;7,7;1;33,33
"350220 Angatuba";4;4;6086,70;4870,66;-;-;1216,04;-;-;1521,67;1521,67;11;2,8;-;-
"350250 Aparecida";14;14;24839,33;20330,62;-;-;4508,71;-;-;1774,24;1774,24;129;9,2;4;28,57
"350270 Apiaí";10;10;17631,08;14251,98;-;-;3379,10;-;-;1763,11;1763,11;34;3,4;-;-
"350280 Araçatuba";4;4;16654,38;14060,14;-;-;2594,24;-;-;4163,60;4163,60;23;5,8;1;25,00
"350320 Araraquara";86;86;354195,80;298262,96;-;-;55932,84;-;-;4118,56;4118,56;496;5,8;7;8,14
"350330 Araras";17;17;87267,27;73706,67;-;-;13560,60;-;-;5133,37;5133,37;163;9,6;4;23,53
"350390 Arujá";5;5;7772,82;6252,77;-;-;1520,05;-;-;1554,56;1554,56;13;2,6;-;-
"350400 Assis";20;20;88693,82;75096,98;-;-;13596,84;-;-;4434,69;4434,69;128;6,4;5;25,00
"350420 Auriflama";28;28;43146,25;34558,43;-;-;8587,82;-;-;1540,94;1540,94;102;3,6;-;-
"350450 Avaré";13;13;50473,31;42609,86;-;-;7863,45;-;-;3882,56;3882,56;164;12,6;4;30,77
"350520 Bariri";6;6;9092,00;7267,94;-;-;1824,06;-;-;1515,33;1515,33;27;4,5;2;33,33
"350530 Barra Bonita";20;20;31036,89;24956,70;-;-;6080,19;-;-;1551,84;1551,84;94;4,7;1;5,00
"350550 Barretos";97;97;958929,45;817413,85;-;-;141515,60;-;-;9885,87;9885,87;670;6,9;37;38,14
"350570 Barueri";100;100;246077,44;206263,98;-;-;39813,46;-;-;2460,77;2460,77;1186;11,9;10;10,00
"350580 Bastos";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;19;3,8;-;-
"350590 Batatais";32;32;284912,67;244464,89;-;-;40447,78;-;-;8903,52;8903,52;265;8,3;12;37,50
"350600 Bauru";265;265;1901225,96;1624008,01;-;-;277217,95;-;-;7174,44;7174,44;2575;9,7;53;20,00
"350610 Bebedouro";8;8;12508,08;10076,00;-;-;2432,08;-;-;1563,51;1563,51;32;4,0;-;-
"350630 Bernardino de Campos";6;6;9300,90;7418,79;-;-;1882,11;-;-;1550,15;1550,15;70;11,7;-;-
"350635 Bertioga";13;13;19811,84;15844,23;-;-;3967,61;-;-;1523,99;1523,99;83;6,4;3;23,08
"350650 Birigui";48;48;78375,94;62902,06;-;-;15473,88;-;-;1632,83;1632,83;354;7,4;4;8,33
"350680 Bocaina";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;28;5,6;-;-
"350700 Boituva";1;1;1509,34;1205,33;-;-;304,01;-;-;1509,34;1509,34;3;3,0;-;-
"350740 Borborema";9;9;13764,00;11027,91;-;-;2736,09;-;-;1529,33;1529,33;43;4,8;1;11,11
"350750 Botucatu";12;12;20886,91;17126,37;-;-;3760,54;-;-;1740,58;1740,58;124;10,3;1;8,33
"350760 Bragança Paulista";87;87;479774,61;407392,65;-;-;72381,96;-;-;5514,65;5514,65;638;7,3;16;18,39
"350790 Brotas";2;2;3076,10;2464,21;-;-;611,89;-;-;1538,05;1538,05;15;7,5;-;-
"350810 Buritama";10;10;15230,09;12189,99;-;-;3040,10;-;-;1523,01;1523,01;48;4,8;-;-
"350840 Cabreúva";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"350850 Caçapava";8;8;12912,81;10480,73;-;-;2432,08;-;-;1614,10;1614,10;22;2,8;1;12,50
"350860 Cachoeira Paulista";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;68;4,9;2;14,29
"350870 Caconde";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;22;5,5;-;-
"350880 Cafelândia";16;16;24224,24;19344,60;-;-;4879,64;-;-;1514,01;1514,01;82;5,1;3;18,75
"350900 Caieiras";29;29;43499,99;34683,71;-;-;8816,28;-;-;1500,00;1500,00;212;7,3;2;6,90
"350920 Cajamar";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;1;100,00
"350930 Cajobi";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"350940 Cajuru";19;19;29921,44;24129,77;-;-;5791,67;-;-;1574,81;1574,81;110;5,8;3;15,79
"350950 Campinas";445;445;2149240,04;1827465,94;-;-;321774,10;-;-;4829,75;4829,75;4285;9,6;104;23,37
"350960 Campo Limpo Paulista";6;6;10662,98;8819,57;-;-;1843,41;-;-;1777,16;1777,16;36;6,0;-;-
"350970 Campos do Jordão";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;24;2,2;-;-
"351000 Cândido Mota";3;3;4564,00;3651,97;-;-;912,03;-;-;1521,33;1521,33;8;2,7;-;-
"351020 Capão Bonito";4;4;43156,56;36714,92;-;-;6441,64;-;-;10789,14;10789,14;31;7,8;1;25,00
"351040 Capivari";20;20;31221,06;25140,86;-;-;6080,20;-;-;1561,05;1561,05;33;1,7;-;-
"351050 Caraguatatuba";378;378;850191,36;701224,49;-;-;148966,87;-;-;2249,18;2249,18;1357;3,6;10;2,65
"351060 Carapicuíba";15;15;33061,38;27145,23;-;-;5916,15;-;-;2204,09;2204,09;49;3,3;1;6,67
"351080 Casa Branca";5;5;7577,85;6057,80;-;-;1520,05;-;-;1515,57;1515,57;14;2,8;2;40,00
"351100 Castilho";28;28;42948,66;34393,81;-;-;8554,85;-;-;1533,88;1533,88;115;4,1;7;25,00
"351110 Catanduva";127;127;862668,77;734832,63;-;-;127836,14;-;-;6792,67;6792,67;804;6,3;52;40,94
"351150 Cerquilho";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;25;4,2;-;-
"351160 Cesário Lange";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;10;5,0;-;-
"351170 Charqueada";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"355720 Chavantes";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;-;-
"351190 Clementina";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;12;4,0;-;-
"351200 Colina";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;10;2,5;-;-
"351220 Conchal";3;3;4589,40;3677,37;-;-;912,03;-;-;1529,80;1529,80;11;3,7;1;33,33
"351280 Cosmópolis";5;5;7636,41;6116,36;-;-;1520,05;-;-;1527,28;1527,28;28;5,6;-;-
"351300 Cotia";31;31;75561,56;62578,32;-;-;12983,24;-;-;2437,47;2437,47;251;8,1;1;3,23
