 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Set/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"260990 Ouricuri";30;30;47240,04;38119,74;-;-;9120,30;-;-;1574,67;1574,67;162;5,4;4;13,33
"261000 Palmares";42;42;165711,73;140308,08;-;-;25403,65;-;-;3945,52;3945,52;292;7,0;6;14,29
"261040 Parnamirim";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;42;7,0;-;-
"261050 Passira";20;20;30000,00;23919,80;-;-;6080,20;-;-;1500,00;1500,00;90;4,5;1;5,00
"261060 Paudalho";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;129;7,2;1;5,56
"261070 Paulista";9;9;28586,71;25208,56;-;-;3378,15;-;-;3176,30;3176,30;175;19,4;3;33,33
"261090 Pesqueira";8;8;12632,00;10199,92;-;-;2432,08;-;-;1579,00;1579,00;79;9,9;-;-
"261100 Petrolândia";6;6;9160,00;7335,94;-;-;1824,06;-;-;1526,67;1526,67;40;6,7;1;16,67
"261110 Petrolina";109;109;245576,44;201956,04;-;-;43620,40;-;-;2252,99;2252,99;984;9,0;24;22,02
"261130 Pombos";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;11;1,8;-;-
"261160 Recife";1122;1122;6967617,83;5927536,32;-;-;1040081,51;-;-;6210,00;6210,00;10694;9,5;283;25,22
"261200 Sairé";2;2;3096,00;2487,98;-;-;608,02;-;-;1548,00;1548,00;13;6,5;-;-
"261220 Salgueiro";74;74;216110,99;179675,65;-;-;36435,34;-;-;2920,42;2920,42;518;7,0;11;14,86
"261230 Saloá";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;-;-
"261247 Santa Cruz da Baixa Verde";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"261250 Santa Cruz do Capibaribe";17;17;25500,00;20331,83;-;-;5168,17;-;-;1500,00;1500,00;36;2,1;2;11,76
"261255 Santa Filomena";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;26;5,2;-;-
"261260 Santa Maria da Boa Vista";2;2;3096,00;2487,98;-;-;608,02;-;-;1548,00;1548,00;20;10,0;-;-
"261300 São Bento do Una";18;18;27072,00;21599,82;-;-;5472,18;-;-;1504,00;1504,00;117;6,5;-;-
"261310 São Caitano";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"261320 São João";3;3;4604,00;3691,97;-;-;912,03;-;-;1534,67;1534,67;16;5,3;-;-
"261330 São Joaquim do Monte";6;6;9064,00;7239,94;-;-;1824,06;-;-;1510,67;1510,67;11;1,8;-;-
"261360 São José do Egito";7;7;10796,00;8667,93;-;-;2128,07;-;-;1542,29;1542,29;37;5,3;1;14,29
"261370 São Lourenço da Mata";9;9;13500,00;10763,91;-;-;2736,09;-;-;1500,00;1500,00;61;6,8;-;-
"261390 Serra Talhada";205;205;469542,78;385737,83;-;-;83804,95;-;-;2290,45;2290,45;1290;6,3;42;20,49
"261410 Sertânia";2;2;3056,00;2447,98;-;-;608,02;-;-;1528,00;1528,00;11;5,5;-;-
"261420 Sirinhaém";1;1;1556,00;1251,99;-;-;304,01;-;-;1556,00;1556,00;7;7,0;-;-
"261440 Solidão";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;7;7,0;-;-
"261450 Surubim";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;31;6,2;-;-
"261460 Tabira";10;10;15560,00;12519,90;-;-;3040,10;-;-;1556,00;1556,00;78;7,8;-;-
"261500 Taquaritinga do Norte";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;10;3,3;-;-
"261510 Terezinha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"261540 Toritama";4;4;6160,00;4943,96;-;-;1216,04;-;-;1540,00;1540,00;20;5,0;1;25,00
"261570 Triunfo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"261580 Tupanatinga";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"261590 Tuparetama";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"261600 Venturosa";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"261610 Verdejante";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;30;5,0;-;-
"261620 Vertentes";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;61;5,1;2;16,67
"261630 Vicência";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;10;3,3;-;-
"261640 Vitória de Santo Antão";41;41;61499,96;49035,59;-;-;12464,37;-;-;1500,00;1500,00;362;8,8;6;14,63
"270030 Arapiraca";173;173;685498,11;577015,54;-;-;108482,57;-;-;3962,42;3962,42;1613;9,3;22;12,72
"270140 Campo Alegre";21;21;31500,00;25115,79;-;-;6384,21;-;-;1500,00;1500,00;149;7,1;-;-
"270170 Capela";24;24;36840,00;29543,76;-;-;7296,24;-;-;1535,00;1535,00;107;4,5;-;-
"270230 Coruripe";1;1;5303,36;4495,21;-;-;808,15;-;-;5303,36;5303,36;8;8,0;-;-
"270430 Maceió";388;388;2764967,02;2346556,02;-;-;418411,00;-;-;7126,20;7126,20;3584;9,2;138;35,57
"270510 Matriz de Camaragibe";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;34;4,3;1;12,50
"270630 Palmeira dos Índios";14;14;43790,93;36387,05;-;-;7403,88;-;-;3127,92;3127,92;120;8,6;4;28,57
"270640 Pão de Açúcar";16;16;24000,00;19135,84;-;-;4864,16;-;-;1500,00;1500,00;59;3,7;-;-
"270670 Penedo";11;11;38900,00;32375,09;-;-;6524,91;-;-;3536,36;3536,36;30;2,7;2;18,18
"270760 Quebrangulo";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;30;4,3;-;-
"270800 Santana do Ipanema";24;24;61308,40;51096,76;-;-;10211,64;-;-;2554,52;2554,52;188;7,8;4;16,67
"270830 São José da Laje";12;12;18000,00;14351,88;-;-;3648,12;-;-;1500,00;1500,00;77;6,4;-;-
"270860 São Miguel dos Campos";8;8;24855,80;21050,38;-;-;3805,42;-;-;3106,97;3106,97;112;14,0;-;-
"270915 Teotônio Vilela";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;51;4,6;-;-
"270930 União dos Palmares";10;10;16518,54;13478,44;-;-;3040,10;-;-;1651,85;1651,85;67;6,7;-;-
"280030 Aracaju";567;567;2400630,07;2027098,09;-;-;373531,98;-;-;4233,92;4233,92;6244;11,0;119;20,99
"280210 Estância";112;112;234647,65;191510,53;-;-;43137,12;-;-;2095,07;2095,07;704;6,3;65;58,04
"280290 Itabaiana";150;150;238916,10;193295,25;-;-;45620,85;-;-;1592,77;1592,77;703;4,7;26;17,33
"280350 Lagarto";83;83;639616,64;543361,06;-;-;96255,58;-;-;7706,22;7706,22;839;10,1;28;33,73
"280450 Nossa Senhora da Glória";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;43;3,9;3;27,27
"280480 Nossa Senhora do Socorro";7;7;10509,34;8381,27;-;-;2128,07;-;-;1501,33;1501,33;17;2,4;1;14,29
"280570 Propriá";12;12;18317,75;14669,63;-;-;3648,12;-;-;1526,48;1526,48;61;5,1;2;16,67
"280670 São Cristóvão";1;1;1901,20;1519,79;-;-;381,41;-;-;1901,20;1901,20;30;30,0;-;-
"290070 Alagoinhas";12;12;19111,01;15435,80;-;-;3675,21;-;-;1592,58;1592,58;44;3,7;-;-
"290080 Alcobaça";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"290100 Amargosa";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;6;1,5;1;25,00
"290200 Aracatu";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"290240 Aurelino Leal";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;49;6,1;-;-
"290270 Barra";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;7;1,8;-;-
"290280 Barra da Estiva";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"290290 Barra do Choça";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;4;2,0;-;-
"290320 Barreiras";117;117;195183,31;158036,02;-;-;37147,29;-;-;1668,23;1668,23;608;5,2;1;0,85
"290340 Belmonte";8;8;12504,36;10049,06;-;-;2455,30;-;-;1563,05;1563,05;60;7,5;-;-
"290390 Bom Jesus da Lapa";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;106;9,6;-;-
"290490 Cachoeira";5;5;7556,00;6035,95;-;-;1520,05;-;-;1511,20;1511,20;11;2,2;-;-
"290520 Caetité";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;13;6,5;-;-
"290530 Cafarnaum";1;1;1572,00;1267,99;-;-;304,01;-;-;1572,00;1572,00;10;10,0;1;100,00
"290560 Camacan";38;38;57000,00;45447,62;-;-;11552,38;-;-;1500,00;1500,00;179;4,7;10;26,32
"290570 Camaçari";15;15;28432,91;23872,76;-;-;4560,15;-;-;1895,53;1895,53;74;4,9;1;6,67
"290590 Campo Alegre de Lourdes";2;2;3008,00;2399,98;-;-;608,02;-;-;1504,00;1504,00;6;3,0;-;-
"290600 Campo Formoso";10;10;15210,07;12169,97;-;-;3040,10;-;-;1521,01;1521,01;32;3,2;2;20,00
"290650 Candeias";11;11;16628,04;13283,93;-;-;3344,11;-;-;1511,64;1511,64;13;1,2;-;-
"290690 Caravelas";3;3;4596,00;3683,97;-;-;912,03;-;-;1532,00;1532,00;20;6,7;-;-
"290720 Casa Nova";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;5;5,0;-;-
"290750 Catu";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;1;0,1;-;-
"290810 Cocos";4;4;6096,00;4879,96;-;-;1216,04;-;-;1524,00;1524,00;12;3,0;-;-
"290830 Conceição do Almeida";7;7;10508,00;8379,93;-;-;2128,07;-;-;1501,14;1501,14;9;1,3;2;28,57
"290840 Conceição do Coité";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;2;1,0;-;-
"290850 Conceição do Jacuípe";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;26;6,5;-;-
"290890 Coração de Maria";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"290910 Coribe";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"290930 Correntina";12;12;18288,00;14639,88;-;-;3648,12;-;-;1524,00;1524,00;36;3,0;-;-
"291005 Dias d'Ávila";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"291072 Eunápolis";34;34;51272,82;40936,48;-;-;10336,34;-;-;1508,02;1508,02;185;5,4;-;-
"291080 Feira de Santana";25;25;61203,33;51254,15;-;-;9949,18;-;-;2448,13;2448,13;227;9,1;7;28,00
"291085 Filadélfia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"291170 Guanambi";3;3;8462,48;7143,65;-;-;1318,83;-;-;2820,83;2820,83;27;9,0;-;-
"291180 Guaratinga";15;15;22676,00;18115,85;-;-;4560,15;-;-;1511,73;1511,73;66;4,4;-;-
"291270 Ibirapitanga";6;6;9224,00;7399,94;-;-;1824,06;-;-;1537,33;1537,33;33;5,5;-;-
"291280 Ibirapuã";5;5;7580,00;6059,95;-;-;1520,05;-;-;1516,00;1516,00;25;5,0;-;-
"291320 Ibotirama";2;2;3112,00;2503,98;-;-;608,02;-;-;1556,00;1556,00;15;7,5;-;-
"291350 Iguaí";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"291360 Ilhéus";176;176;1400664,18;1193386,11;-;-;207278,07;-;-;7958,32;7958,32;2300;13,1;41;23,30
"291390 Ipiaú";2;2;3218,27;2610,25;-;-;608,02;-;-;1609,13;1609,13;14;7,0;2;100,00
"291465 Itabela";24;24;36000,00;28703,76;-;-;7296,24;-;-;1500,00;1500,00;75;3,1;3;12,50
"291470 Itaberaba";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;81;5,8;-;-
"291480 Itabuna";163;163;896426,70;764135,32;-;-;132291,38;-;-;5499,55;5499,55;1564;9,6;40;24,54
"291540 Itaju do Colônia";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;17;4,3;-;-
"291560 Itamaraju";10;10;15064,00;12023,90;-;-;3040,10;-;-;1506,40;1506,40;57;5,7;-;-
"291580 Itambé";9;9;13636,00;10899,91;-;-;2736,09;-;-;1515,11;1515,11;19;2,1;2;22,22
"291600 Itanhém";7;7;10524,00;8395,93;-;-;2128,07;-;-;1503,43;1503,43;24;3,4;2;28,57
"291610 Itaparica";2;2;3040,00;2431,98;-;-;608,02;-;-;1520,00;1520,00;6;3,0;-;-
"291685 Itatim";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"291690 Itiruçu";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;6;2,0;-;-
"291700 Itiúba";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;7;1,4;-;-
"291710 Itororó";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;31;2,8;-;-
"291750 Jacobina";16;16;32114,74;26369,18;-;-;5745,56;-;-;2007,17;2007,17;138;8,6;7;43,75
"291800 Jequié";237;237;1100758,64;925915,99;-;-;174842,65;-;-;4644,55;4644,55;1949;8,2;43;18,14
"291830 Jitaúna";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;12;2,4;-;-
"291840 Juazeiro";6;6;12473,77;10279,75;-;-;2194,02;-;-;2078,96;2078,96;54;9,0;-;-
"291915 Lapão";8;8;12088,00;9655,92;-;-;2432,08;-;-;1511,00;1511,00;31;3,9;1;12,50
"291970 Macarani";19;19;28988,00;23211,81;-;-;5776,19;-;-;1525,68;1525,68;108;5,7;-;-
"292000 Maiquinique";4;4;6056,00;4839,96;-;-;1216,04;-;-;1514,00;1514,00;13;3,3;-;-
"292010 Mairi";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"292020 Malhada";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;8;2,0;-;-
"292050 Maracás";10;10;15072,00;12031,90;-;-;3040,10;-;-;1507,20;1507,20;40;4,0;1;10,00
"292120 Miguel Calmon";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;8;4,0;-;-
"292200 Mucuri";7;7;10508,00;8379,93;-;-;2128,07;-;-;1501,14;1501,14;27;3,9;-;-
"292240 Mutuípe";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;4;1,3;-;-
"292250 Nazaré";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;8;1,3;-;-
"292273 Nova Fátima";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292300 Nova Viçosa";16;16;24296,00;19431,84;-;-;4864,16;-;-;1518,50;1518,50;43;2,7;3;18,75
"292310 Olindina";4;4;6032,00;4815,96;-;-;1216,04;-;-;1508,00;1508,00;10;2,5;-;-
"292320 Oliveira dos Brejinhos";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"292360 Paramirim";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;17;5,7;-;-
"292400 Paulo Afonso";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"292460 Pindobaçu";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;16;4,0;-;-
"292500 Planalto";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292510 Poções";8;8;12240,12;9800,30;-;-;2439,82;-;-;1530,02;1530,02;41;5,1;1;12,50
"292530 Porto Seguro";37;37;627369,35;540996,30;-;-;86373,05;-;-;16955,93;16955,93;635;17,2;20;54,05
"292575 Presidente Tancredo Neves";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;25;4,2;-;-
"292600 Remanso";19;19;211542,95;180093,16;-;-;31449,79;-;-;11133,84;11133,84;176;9,3;8;42,11
"292630 Riachão do Jacuípe";10;10;15024,00;11983,90;-;-;3040,10;-;-;1502,40;1502,40;35;3,5;1;10,00
"292640 Riacho de Santana";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292660 Ribeira do Pombal";12;12;50437,50;42450,18;-;-;7987,32;-;-;4203,13;4203,13;68;5,7;2;16,67
"292720 Ruy Barbosa";4;4;6240,00;5023,96;-;-;1216,04;-;-;1560,00;1560,00;30;7,5;-;-
"292740 Salvador";1111;1111;8774100,44;7515213,76;-;-;1258886,68;-;-;7897,48;7897,48;11135;10,0;212;19,08
"292840 Santa Rita de Cássia";4;4;6004,67;4788,63;-;-;1216,04;-;-;1501,17;1501,17;11;2,8;-;-
"292800 Santaluz";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;8;1,3;-;-
"292830 Santanópolis";3;3;4532,00;3619,97;-;-;912,03;-;-;1510,67;1510,67;7;2,3;-;-
"292870 Santo Antônio de Jesus";45;45;197861,99;166687,14;-;-;31174,85;-;-;4396,93;4396,93;99;2,2;2;4,44
"292880 Santo Estêvão";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"292890 São Desidério";22;22;33536,60;26809,68;-;-;6726,92;-;-;1524,39;1524,39;106;4,8;-;-
"292900 São Félix";3;3;4989,74;4009,91;-;-;979,83;-;-;1663,25;1663,25;-;-;1;33,33
"292905 São Félix do Coribe";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;23;1,5;2;13,33
"292920 São Francisco do Conde";3;3;4560,18;3636,54;-;-;923,64;-;-;1520,06;1520,06;18;6,0;-;-
"292950 São Sebastião do Passé";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;1;50,00
"292960 Sapeaçu";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"292990 Seabra";16;16;24629,71;19730,72;-;-;4898,99;-;-;1539,36;1539,36;139;8,7;4;25,00
"293010 Senhor do Bonfim";18;18;27000,00;21527,82;-;-;5472,18;-;-;1500,00;1500,00;52;2,9;-;-
"293040 Serra Preta";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"293050 Serrinha";6;6;9370,16;7546,10;-;-;1824,06;-;-;1561,69;1561,69;34;5,7;-;-
"293077 Sobradinho";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;14;2,8;1;20,00
"293130 Tapiramutá";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"293135 Teixeira de Freitas";65;65;176330,54;148254,13;-;-;28076,41;-;-;2712,78;2712,78;509;7,8;11;16,92
"293150 Teofilândia";7;7;10660,00;8531,93;-;-;2128,07;-;-;1522,86;1522,86;20;2,9;1;14,29
"293200 Uauá";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"293210 Ubaíra";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;6;2,0;-;-
"293250 Una";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;24;4,0;3;50,00
"293290 Valença";30;30;50053,80;40887,06;-;-;9166,74;-;-;1668,46;1668,46;127;4,2;8;26,67
"293325 Vereda";3;3;4580,00;3667,97;-;-;912,03;-;-;1526,67;1526,67;10;3,3;1;33,33
"293330 Vitória da Conquista";226;226;1695540,33;1441822,19;-;-;253718,14;-;-;7502,39;7502,39;1837;8,1;34;15,04
"310090 Águas Formosas";2;2;3064,00;2455,98;-;-;608,02;-;-;1532,00;1532,00;8;4,0;-;-
"310110 Aimorés";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;69;4,9;-;-
"310120 Aiuruoca";8;8;79712,83;67738,35;-;-;11974,48;-;-;9964,10;9964,10;60;7,5;3;37,50
"310150 Além Paraíba";28;28;56652,79;46964,69;-;-;9688,10;-;-;2023,31;2023,31;149;5,3;1;3,57
"310160 Alfenas";43;43;180578,10;151818,57;-;-;28759,53;-;-;4199,49;4199,49;246;5,7;10;23,26
"310170 Almenara";15;15;23733,20;19095,65;-;-;4637,55;-;-;1582,21;1582,21;120;8,0;4;26,67
"310260 Andradas";2;2;3279,17;2671,15;-;-;608,02;-;-;1639,59;1639,59;10;5,0;-;-
"310340 Araçuaí";4;4;55684,05;47420,95;-;-;8263,10;-;-;13921,01;13921,01;47;11,8;-;-
"310350 Araguari";5;5;11680,92;10126,04;-;-;1554,88;-;-;2336,18;2336,18;48;9,6;2;40,00
"310375 Araporã";8;8;12685,64;10253,56;-;-;2432,08;-;-;1585,70;1585,70;16;2,0;1;12,50
"310400 Araxá";43;43;167471,81;142355,01;-;-;25116,80;-;-;3894,69;3894,69;411;9,6;13;30,23
"310490 Baependi";7;7;34829,91;29447,44;-;-;5382,47;-;-;4975,70;4975,70;64;9,1;2;28,57
"310560 Barbacena";13;13;103150,33;87823,20;-;-;15327,13;-;-;7934,64;7934,64;100;7,7;4;30,77
"310590 Barroso";9;9;13608,06;10868,10;-;-;2739,96;-;-;1512,01;1512,01;50;5,6;-;-
"310620 Belo Horizonte";1080;1080;5716515,78;4871344,88;-;-;845170,90;-;-;5293,07;5293,07;13492;12,5;231;21,39
"310630 Belo Oriente";2;2;3088,00;2479,98;-;-;608,02;-;-;1544,00;1544,00;11;5,5;-;-
"310640 Belo Vale";3;3;4548,00;3635,97;-;-;912,03;-;-;1516,00;1516,00;8;2,7;-;-
"310670 Betim";162;162;1942959,13;1655718,90;-;-;287240,23;-;-;11993,57;11993,57;1572;9,7;36;22,22
"310710 Boa Esperança";19;19;28787,98;23000,18;-;-;5787,80;-;-;1515,16;1515,16;99;5,2;3;15,79
"310730 Bocaiúva";5;5;7506,00;5985,95;-;-;1520,05;-;-;1501,20;1501,20;31;6,2;-;-
"310740 Bom Despacho";12;12;19343,94;15695,82;-;-;3648,12;-;-;1612,00;1612,00;75;6,3;2;16,67
"310860 Brasília de Minas";30;30;305846,37;260014,87;-;-;45831,50;-;-;10194,88;10194,88;173;5,8;11;36,67
"311000 Caeté";15;15;25980,65;20736,50;-;-;5244,15;-;-;1732,04;1732,04;16;1,1;1;6,67
"311050 Camanducaia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;-;-
"311090 Campanha";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;33;6,6;-;-
"311100 Campestre";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;8;2,7;-;-
"311120 Campo Belo";55;55;207390,44;173913,62;-;-;33476,82;-;-;3770,74;3770,74;464;8,4;12;21,82
"311180 Canápolis";21;21;31748,00;25363,79;-;-;6384,21;-;-;1511,81;1511,81;84;4,0;-;-
"311230 Capelinha";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"311260 Capinópolis";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"311330 Carangola";38;38;336656,74;288088,80;-;-;48567,94;-;-;8859,39;8859,39;350;9,2;18;47,37
"311340 Caratinga";17;17;118574,21;101561,16;-;-;17013,05;-;-;6974,95;6974,95;143;8,4;1;5,88
"311430 Carmo do Paranaíba";7;7;10700,90;8572,83;-;-;2128,07;-;-;1528,70;1528,70;25;3,6;-;-
"311450 Carmópolis de Minas";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;6;2,0;-;-
"311510 Cássia";10;10;16417,37;13373,40;-;-;3043,97;-;-;1641,74;1641,74;60;6,0;-;-
"311530 Cataguases";20;20;157427,89;134659,19;-;-;22768,70;-;-;7871,39;7871,39;178;8,9;8;40,00
"311580 Centralina";7;7;10500,00;8371,93;-;-;2128,07;-;-;1500,00;1500,00;12;1,7;-;-
"311710 Conceição da Aparecida";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"311730 Conceição das Alagoas";9;9;13764,57;11028,48;-;-;2736,09;-;-;1529,40;1529,40;44;4,9;-;-
"311770 Conceição do Rio Verde";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"311800 Congonhas";7;7;50736,46;42928,39;-;-;7808,07;-;-;7248,07;7248,07;47;6,7;-;-
"311830 Conselheiro Lafaiete";25;25;225858,34;192539,49;-;-;33318,85;-;-;9034,33;9034,33;186;7,4;6;24,00
"311840 Conselheiro Pena";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;21;4,2;-;-
"311860 Contagem";165;165;1563405,50;1332080,36;-;-;231325,14;-;-;9475,18;9475,18;1461;8,9;52;31,52
"311940 Coronel Fabriciano";46;46;190956,52;162561,86;-;646,00;27748,66;-;-;4151,23;4151,23;353;7,7;9;19,57
"312080 Cruzília";3;3;4756,24;3828,73;-;-;927,51;-;-;1585,41;1585,41;20;6,7;1;33,33
"312090 Curvelo";33;33;364138,62;311213,76;-;-;52924,86;-;-;11034,50;11034,50;371;11,2;6;18,18
"312160 Diamantina";11;11;113873,41;97376,66;-;-;16496,75;-;-;10352,13;10352,13;115;10,5;3;27,27
"312230 Divinópolis";48;48;257707,04;218365,24;-;-;39341,80;-;-;5368,90;5368,90;370;7,7;10;20,83
"312390 Entre Rios de Minas";1;1;1603,79;1299,78;-;-;304,01;-;-;1603,79;1603,79;4;4,0;-;-
"312400 Ervália";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"312410 Esmeraldas";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;17;4,3;-;-
"312430 Espinosa";6;6;9041,00;7216,94;-;-;1824,06;-;-;1506,83;1506,83;20;3,3;-;-
"312490 Eugenópolis";3;3;4516,00;3603,97;-;-;912,03;-;-;1505,33;1505,33;11;3,7;-;-
"312510 Extrema";25;25;276795,43;236251,18;-;-;40544,25;-;-;11071,82;11071,82;187;7,5;9;36,00
"312560 Felisburgo";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"312595 Fervedouro";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;6;2,0;-;-
