 Procedimentos hospitalares do SUS - por local de internação - Brasil
AIH aprovadasInternaçõesValor totalValor serviços hospitalaresVal serv hosp - compl federalVal serv hosp - compl gestorValor serviços profissionaisVal serv prof - compl federalVal serv prof - compl gestorValor médio AIHValor médio internDias permanênciaMédia permanênciaÓbitosTaxa mortalidade por Município
Procedimento: 0303010223 TRATAMENTO DE INFECÇÃO PELO CORONAVIRUS – COVID 19
Período:Dez/2020
"Município";"AIH_aprovadas";"Internações";"Valor_total";"Valor_serviços_hospitalares";"Val_serv_hosp_-_compl_federal";"Val_serv_hosp_-_compl_gestor";"Valor_serviços_profissionais";"Val_serv_prof_-_compl_federal";"Val_serv_prof_-_compl_gestor";"Valor_médio_AIH";"Valor_médio_intern";"Dias_permanência";"Média_permanência";"Óbitos";"Taxa_mortalidade"
"430540 Chiapetta";1;1;1540,00;1235,99;-;-;304,01;-;-;1540,00;1540,00;5;5,0;-;-
"430570 Condor";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"430580 Constantina";7;7;10557,15;8429,08;-;-;2128,07;-;-;1508,16;1508,16;21;3,0;-;-
"430590 Coronel Bicaco";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;5;5,0;-;-
"430600 Crissiumal";2;2;3032,00;2423,98;-;-;608,02;-;-;1516,00;1516,00;5;2,5;-;-
"430610 Cruz Alta";51;51;575452,93;490198,02;-;-;85254,91;-;-;11283,39;11283,39;462;9,1;22;43,14
"430620 Cruzeiro do Sul";1;1;1636,12;1324,37;-;-;311,75;-;-;1636,12;1636,12;12;12,0;-;-
"430630 David Canabarro";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;64;4,9;1;7,69
"430640 Dois Irmãos";12;12;20327,75;16656,41;-;-;3671,34;-;-;1693,98;1693,98;85;7,1;-;-
"430650 Dom Feliciano";8;8;12612,00;10179,92;-;-;2432,08;-;-;1576,50;1576,50;36;4,5;-;-
"430660 Dom Pedrito";38;38;61464,27;49679,69;-;-;11784,58;-;-;1617,48;1617,48;345;9,1;10;26,32
"430680 Encantado";15;15;202851,56;173215,41;-;-;29636,15;-;-;13523,44;13523,44;113;7,5;7;46,67
"430690 Encruzilhada do Sul";4;4;6569,64;5353,60;-;-;1216,04;-;-;1642,41;1642,41;22;5,5;-;-
"430700 Erechim";41;41;162185,89;136062,39;-;-;26123,50;-;-;3955,75;3955,75;242;5,9;7;17,07
"430750 Espumoso";17;17;272801,67;233615,70;-;-;39185,97;-;-;16047,16;16047,16;181;10,6;6;35,29
"430760 Estância Velha";30;30;48685,07;39564,77;-;-;9120,30;-;-;1622,84;1622,84;159;5,3;1;3,33
"430770 Esteio";33;33;305099,87;261044,76;-;-;44055,11;-;-;9245,45;9245,45;392;11,9;11;33,33
"430790 Farroupilha";46;46;410120,86;349632,57;-;-;60488,29;-;-;8915,67;8915,67;318;6,9;11;23,91
"430800 Faxinal do Soturno";1;1;19289,30;16486,09;-;-;2803,21;-;-;19289,30;19289,30;14;14,0;-;-
"430810 Feliz";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;28;4,7;-;-
"430820 Flores da Cunha";15;15;23816,71;19256,56;-;-;4560,15;-;-;1587,78;1587,78;83;5,5;-;-
"430850 Frederico Westphalen";2;2;3087,17;2479,15;-;-;608,02;-;-;1543,59;1543,59;9;4,5;-;-
"430860 Garibaldi";17;17;278325,79;238539,25;-;-;39786,54;-;-;16372,11;16372,11;213;12,5;3;17,65
"430870 Gaurama";8;8;12244,06;9808,11;-;-;2435,95;-;-;1530,51;1530,51;40;5,0;-;-
"430890 Getúlio Vargas";23;23;36308,87;29312,77;-;-;6996,10;-;-;1578,65;1578,65;85;3,7;1;4,35
"430920 Gravataí";57;57;296202,16;252820,65;-;-;43381,51;-;-;5196,53;5196,53;595;10,4;11;19,30
"430940 Guaporé";19;19;32603,55;26827,36;-;-;5776,19;-;-;1715,98;1715,98;88;4,6;1;5,26
"430950 Guarani das Missões";6;6;9232,00;7407,94;-;-;1824,06;-;-;1538,67;1538,67;30;5,0;-;-
"430960 Horizontina";27;27;41280,81;33068,67;-;-;8212,14;-;-;1528,92;1528,92;124;4,6;1;3,70
"431010 Igrejinha";28;28;44297,37;35785,09;-;-;8512,28;-;-;1582,05;1582,05;134;4,8;1;3,57
"431020 Ijuí";35;35;194713,21;165596,70;-;-;29116,51;-;-;5563,23;5563,23;233;6,7;6;17,14
"431030 Ilópolis";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;7;2,3;-;-
"431060 Itaqui";7;7;12256,94;10078,56;-;-;2178,38;-;-;1750,99;1750,99;66;9,4;1;14,29
"431080 Ivoti";2;2;3147,18;2539,16;-;-;608,02;-;-;1573,59;1573,59;13;6,5;-;-
"431085 Jaboticaba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"431100 Jaguarão";6;6;10065,02;8194,52;-;-;1870,50;-;-;1677,50;1677,50;55;9,2;2;33,33
"431110 Jaguari";8;8;12428,18;9984,49;-;-;2443,69;-;-;1553,52;1553,52;51;6,4;2;25,00
"431120 Júlio de Castilhos";11;11;16900,12;13548,27;-;-;3351,85;-;-;1536,37;1536,37;46;4,2;-;-
"431130 Lagoa Vermelha";16;16;27390,82;22457,00;-;-;4933,82;-;-;1711,93;1711,93;142;8,9;1;6,25
"431180 Marau";17;17;27553,84;22346,97;-;-;5206,87;-;-;1620,81;1620,81;128;7,5;-;-
"431190 Marcelino Ramos";6;6;9056,00;7231,94;-;-;1824,06;-;-;1509,33;1509,33;32;5,3;-;-
"431205 Marques de Souza";14;14;21435,87;17179,73;-;-;4256,14;-;-;1531,13;1531,13;48;3,4;-;-
"431220 Maximiliano de Almeida";2;2;3120,00;2511,98;-;-;608,02;-;-;1560,00;1560,00;14;7,0;-;-
"431240 Montenegro";25;25;199064,59;170137,95;-;-;28926,64;-;-;7962,58;7962,58;236;9,4;5;20,00
"431250 Mostardas";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;24;3,0;-;-
"431260 Muçum";3;3;6005,20;5093,17;-;-;912,03;-;-;2001,73;2001,73;14;4,7;-;-
"431265 Não-Me-Toque";2;2;3155,46;2547,44;-;-;608,02;-;-;1577,73;1577,73;6;3,0;-;-
"431270 Nonoai";10;10;15262,03;12210,32;-;-;3051,71;-;-;1526,20;1526,20;60;6,0;2;20,00
"431290 Nova Bassano";12;12;20944,13;17296,01;-;-;3648,12;-;-;1745,34;1745,34;59;4,9;-;-
"431300 Nova Bréscia";2;2;3172,18;2552,55;-;-;619,63;-;-;1586,09;1586,09;20;10,0;-;-
"431320 Nova Petrópolis";4;4;6024,00;4807,96;-;-;1216,04;-;-;1506,00;1506,00;27;6,8;1;25,00
"431330 Nova Prata";26;26;42305,59;34324,89;-;-;7980,70;-;-;1627,14;1627,14;170;6,5;-;-
"431340 Novo Hamburgo";120;120;600854,84;511614,60;-;-;89240,24;-;-;5007,12;5007,12;1224;10,2;27;22,50
"431350 Osório";45;45;945516,84;809016,81;-;-;136500,03;-;-;21011,49;21011,49;771;17,1;10;22,22
"431370 Palmeira das Missões";15;15;24766,83;20202,81;-;-;4564,02;-;-;1651,12;1651,12;79;5,3;2;13,33
"431390 Panambi";42;42;63000,00;50231,58;-;-;12768,42;-;-;1500,00;1500,00;158;3,8;8;19,05
"431400 Paraí";2;2;3024,00;2415,98;-;-;608,02;-;-;1512,00;1512,00;7;3,5;-;-
"431405 Parobé";66;66;392217,99;332454,12;-;-;59763,87;-;-;5942,70;5942,70;547;8,3;18;27,27
"431410 Passo Fundo";157;157;1317255,73;1130594,75;-;-;186660,98;-;-;8390,16;8390,16;1498;9,5;36;22,93
"431420 Pedro Osório";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;30;3,8;-;-
"431440 Pelotas";68;68;725353,01;622407,78;-;-;102945,23;-;-;10666,96;10666,96;857;12,6;28;41,18
"431460 Piratini";5;5;7700,00;6179,95;-;-;1520,05;-;-;1540,00;1540,00;25;5,0;-;-
"431470 Planalto";6;6;9088,00;7263,94;-;-;1824,06;-;-;1514,67;1514,67;20;3,3;-;-
"431480 Portão";10;10;15617,00;12569,16;-;-;3047,84;-;-;1561,70;1561,70;54;5,4;2;20,00
"431490 Porto Alegre";902;902;7927568,18;6810803,74;-;-;1116764,44;-;-;8788,88;8788,88;11468;12,7;203;22,51
"431500 Porto Lucena";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;9;3,0;-;-
"431510 Porto Xavier";4;4;6120,00;4903,96;-;-;1216,04;-;-;1530,00;1530,00;18;4,5;-;-
"431535 Quinze de Novembro";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;4;4,0;-;-
"431560 Rio Grande";110;110;560111,52;473480,45;-;-;86631,07;-;-;5091,92;5091,92;1020;9,3;22;20,00
"431570 Rio Pardo";12;12;19267,18;15572,62;-;-;3694,56;-;-;1605,60;1605,60;84;7,0;2;16,67
"431580 Roca Sales";3;3;4564,00;3651,97;-;-;912,03;-;-;1521,33;1521,33;15;5,0;-;-
"431600 Rolante";7;7;10672,26;8532,58;-;-;2139,68;-;-;1524,61;1524,61;48;6,9;-;-
"431610 Ronda Alta";13;13;19706,24;15754,11;-;-;3952,13;-;-;1515,86;1515,86;67;5,2;-;-
"431620 Rondinha";9;9;13601,86;10854,16;-;-;2747,70;-;-;1511,32;1511,32;38;4,2;-;-
"431640 Rosário do Sul";72;72;222158,76;185246,62;-;-;36912,14;-;-;3085,54;3085,54;552;7,7;16;22,22
"431645 Salto do Jacuí";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"431660 Sananduva";18;18;29920,23;24428,70;-;-;5491,53;-;-;1662,23;1662,23;74;4,1;1;5,56
"431710 Sant'Ana do Livramento";11;11;27020,65;22409,70;-;-;4610,95;-;-;2456,42;2456,42;89;8,1;2;18,18
"431670 Santa Bárbara do Sul";12;12;18192,00;14543,88;-;-;3648,12;-;-;1516,00;1516,00;75;6,3;1;8,33
"431680 Santa Cruz do Sul";31;31;307140,18;261780,53;-;-;45359,65;-;-;9907,75;9907,75;250;8,1;8;25,81
"431690 Santa Maria";112;112;1255822,08;1073637,63;-;-;182184,45;-;-;11212,70;11212,70;1227;11,0;15;13,39
"431720 Santa Rosa";72;72;1095819,80;938766,48;-;-;157053,32;-;-;15219,72;15219,72;760;10,6;23;31,94
"431730 Santa Vitória do Palmar";6;6;9450,26;7626,20;-;-;1824,06;-;-;1575,04;1575,04;14;2,3;-;-
"431740 Santiago";14;14;21923,00;17659,12;-;-;4263,88;-;-;1565,93;1565,93;88;6,3;-;-
"431750 Santo Ângelo";42;42;261505,71;222985,49;-;-;38520,22;-;-;6226,33;6226,33;237;5,6;11;26,19
"431760 Santo Antônio da Patrulha";46;46;71330,99;57269,13;-;-;14061,86;-;-;1550,67;1550,67;272;5,9;9;19,57
"431780 Santo Augusto";31;31;47681,02;38190,92;-;-;9490,10;-;-;1538,10;1538,10;230;7,4;-;-
"431790 Santo Cristo";9;9;14080,64;11344,55;-;-;2736,09;-;-;1564,52;1564,52;27;3,0;1;11,11
"431800 São Borja";15;15;27562,37;22975,13;-;-;4587,24;-;-;1837,49;1837,49;100;6,7;-;-
"431810 São Francisco de Assis";11;11;16972,00;13627,89;-;-;3344,11;-;-;1542,91;1542,91;59;5,4;1;9,09
"431820 São Francisco de Paula";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;14;2,3;1;16,67
"431830 São Gabriel";101;101;504080,17;426518,09;-;-;77562,08;-;-;4990,89;4990,89;770;7,6;19;18,81
"431840 São Jerônimo";32;32;213236,25;181202,50;-;-;32033,75;-;-;6663,63;6663,63;392;12,3;6;18,75
"431860 São José do Ouro";21;21;34178,76;27779,07;-;-;6399,69;-;-;1627,56;1627,56;102;4,9;1;4,76
"431870 São Leopoldo";68;68;418390,45;357051,71;-;-;61338,74;-;-;6152,80;6152,80;533;7,8;23;33,82
"431880 São Lourenço do Sul";36;36;55235,96;44291,60;-;-;10944,36;-;-;1534,33;1534,33;161;4,5;10;27,78
"431890 São Luiz Gonzaga";9;9;15182,11;12242,62;-;-;2939,49;-;-;1686,90;1686,90;26;2,9;-;-
"431900 São Marcos";12;12;19984,57;16332,58;-;-;3651,99;-;-;1665,38;1665,38;66;5,5;1;8,33
"431915 São Miguel das Missões";10;10;16242,66;13159,99;-;-;3082,67;-;-;1624,27;1624,27;87;8,7;-;-
"431930 São Paulo das Missões";1;1;1580,00;1275,99;-;-;304,01;-;-;1580,00;1580,00;10;10,0;-;-
"431940 São Pedro do Sul";6;6;9192,00;7367,94;-;-;1824,06;-;-;1532,00;1532,00;24;4,0;-;-
"431950 São Sebastião do Caí";11;11;17157,20;13735,69;-;-;3421,51;-;-;1559,75;1559,75;86;7,8;-;-
"431960 São Sepé";7;7;11051,09;8888,19;-;-;2162,90;-;-;1578,73;1578,73;57;8,1;-;-
"431990 Sapiranga";25;25;328592,04;281540,56;-;-;47051,48;-;-;13143,68;13143,68;257;10,3;13;52,00
"432000 Sapucaia do Sul";64;64;598360,60;512546,82;-;-;85813,78;-;-;9349,38;9349,38;827;12,9;20;31,25
"432010 Sarandi";16;16;25286,40;20422,24;-;-;4864,16;-;-;1580,40;1580,40;79;4,9;-;-
"432020 Seberi";10;10;15256,00;12215,90;-;-;3040,10;-;-;1525,60;1525,60;32;3,2;-;-
"432030 Selbach";1;1;1532,00;1227,99;-;-;304,01;-;-;1532,00;1532,00;4;4,0;-;-
"432050 Sertão";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"432070 Sobradinho";15;15;24459,32;19899,17;-;-;4560,15;-;-;1630,62;1630,62;51;3,4;-;-
"432080 Soledade";15;15;106921,08;90773,73;-;-;16147,35;-;-;7128,07;7128,07;94;6,3;1;6,67
"432090 Tapejara";18;18;28394,58;22910,79;-;-;5483,79;-;-;1577,48;1577,48;89;4,9;1;5,56
"432100 Tapera";18;18;27456,00;21983,82;-;-;5472,18;-;-;1525,33;1525,33;76;4,2;-;-
"432120 Taquara";17;17;152330,65;130253,13;-;-;22077,52;-;-;8960,63;8960,63;144;8,5;9;52,94
"432140 Tenente Portela";28;28;96413,90;81867,72;-;-;14546,18;-;-;3443,35;3443,35;184;6,6;3;10,71
"432145 Teutônia";10;10;16001,13;12961,03;-;-;3040,10;-;-;1600,11;1600,11;60;6,0;-;-
"432150 Torres";37;37;295302,17;251581,26;-;-;43720,91;-;-;7981,14;7981,14;328;8,9;8;21,62
"432160 Tramandaí";49;49;446492,23;380398,82;-;-;66093,41;-;-;9112,09;9112,09;348;7,1;23;46,94
"432170 Três Coroas";17;17;27721,33;22553,16;-;-;5168,17;-;-;1630,67;1630,67;92;5,4;-;-
"432180 Três de Maio";10;10;18951,76;15557,18;-;-;3394,58;-;-;1895,18;1895,18;61;6,1;1;10,00
"432190 Três Passos";19;19;57331,00;47690,21;-;-;9640,79;-;-;3017,42;3017,42;89;4,7;2;10,53
"432195 Trindade do Sul";4;4;6108,06;4888,15;-;-;1219,91;-;-;1527,01;1527,01;18;4,5;-;-
"432200 Triunfo";2;2;3152,12;2536,36;-;-;615,76;-;-;1576,06;1576,06;15;7,5;-;-
"432210 Tucunduva";1;1;1564,00;1259,99;-;-;304,01;-;-;1564,00;1564,00;8;8,0;-;-
"432220 Tupanciretã";6;6;9108,02;7283,96;-;-;1824,06;-;-;1518,00;1518,00;26;4,3;-;-
"432230 Tuparendi";7;7;10628,00;8499,93;-;-;2128,07;-;-;1518,29;1518,29;22;3,1;1;14,29
"432240 Uruguaiana";1;1;1755,21;1451,20;-;-;304,01;-;-;1755,21;1755,21;12;12,0;-;-
"432250 Vacaria";28;28;72656,78;60247,90;-;-;12408,88;-;-;2594,88;2594,88;133;4,8;4;14,29
"432260 Venâncio Aires";40;40;407573,23;346744,84;-;-;60828,39;-;-;10189,33;10189,33;384;9,6;5;12,50
"432270 Vera Cruz";5;5;7528,02;6007,97;-;-;1520,05;-;-;1505,60;1505,60;14;2,8;-;-
"432280 Veranópolis";17;17;29362,13;24174,61;-;-;5187,52;-;-;1727,18;1727,18;130;7,6;-;-
"432300 Viamão";38;38;439706,59;375172,07;-;-;64534,52;-;-;11571,23;11571,23;412;10,8;12;31,58
"500070 Anastácio";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;22;3,7;-;-
"500110 Aquidauana";5;5;8811,65;7156,00;-;-;1655,65;-;-;1762,33;1762,33;25;5,0;1;20,00
"500220 Bonito";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;46;9,2;1;20,00
"500230 Brasilândia";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;10;5,0;-;-
"500240 Caarapó";3;3;4524,00;3611,97;-;-;912,03;-;-;1508,00;1508,00;9;3,0;-;-
"500270 Campo Grande";275;275;1568133,60;1350244,91;-;-;217888,69;-;-;5702,30;5702,30;4146;15,1;113;41,09
"500295 Chapadão do Sul";19;19;28500,00;22723,81;-;-;5776,19;-;-;1500,00;1500,00;86;4,5;-;-
"500320 Corumbá";129;129;688640,42;580717,78;-;-;107922,64;-;-;5338,30;5338,30;1130;8,8;37;28,68
"500325 Costa Rica";17;17;28475,03;23287,51;-;-;5187,52;-;-;1675,00;1675,00;86;5,1;4;23,53
"500330 Coxim";15;15;25491,08;20814,83;-;-;4676,25;-;-;1699,41;1699,41;110;7,3;-;-
"500348 Dois Irmãos do Buriti";4;4;6016,00;4799,96;-;-;1216,04;-;-;1504,00;1504,00;10;2,5;1;25,00
"500380 Fátima do Sul";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;76;5,8;1;7,69
"500410 Guia Lopes da Laguna";1;1;1516,00;1211,99;-;-;304,01;-;-;1516,00;1516,00;2;2,0;-;-
"500430 Iguatemi";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;14;7,0;-;-
"500440 Inocência";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;6;6,0;-;-
"500450 Itaporã";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"500470 Ivinhema";6;6;9110,80;7286,74;-;-;1824,06;-;-;1518,47;1518,47;22;3,7;-;-
"500500 Jardim";15;15;22500,00;17939,85;-;-;4560,15;-;-;1500,00;1500,00;43;2,9;-;-
"500515 Juti";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;11;5,5;-;-
"500570 Naviraí";85;85;127941,32;102015,33;-;-;25925,99;-;-;1505,19;1505,19;549;6,5;1;1,18
"500620 Nova Andradina";7;7;10582,16;8454,09;-;-;2128,07;-;-;1511,74;1511,74;43;6,1;2;28,57
"500640 Pedro Gomes";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"500660 Ponta Porã";42;42;425568,52;362361,70;-;-;63206,82;-;-;10132,58;10132,58;331;7,9;11;26,19
"500690 Porto Murtinho";14;14;21000,00;16743,86;-;-;4256,14;-;-;1500,00;1500,00;43;3,1;-;-
"500730 Rio Negro";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;21;5,3;-;-
"500769 São Gabriel do Oeste";35;35;53276,94;42628,85;-;-;10648,09;-;-;1522,20;1522,20;144;4,1;3;8,57
"500770 Sete Quedas";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;8;4,0;-;-
"500793 Sonora";5;5;7516,00;5995,95;-;-;1520,05;-;-;1503,20;1503,20;22;4,4;-;-
"500830 Três Lagoas";25;25;88957,15;74991,43;-;-;13965,72;-;-;3558,29;3558,29;114;4,6;4;16,00
"500840 Vicentina";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;3;3,0;-;-
"510025 Alta Floresta";35;35;212979,49;180527,94;-;-;32451,55;-;-;6085,13;6085,13;166;4,7;4;11,43
"510190 Brasnorte";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;3;1,0;-;-
"510250 Cáceres";23;23;149206,86;126970,41;-;-;22236,45;-;-;6487,25;6487,25;203;8,8;7;30,43
"510267 Campo Verde";18;18;201700,88;172372,70;-;-;29328,18;-;-;11205,60;11205,60;147;8,2;3;16,67
"510268 Campos de Júlio";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;5;2,5;-;-
"510305 Cláudia";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;2;2,0;-;-
"510320 Colíder";6;6;10072,79;8248,73;-;-;1824,06;-;-;1678,80;1678,80;20;3,3;1;16,67
"510340 Cuiabá";119;119;1137830,96;971887,69;-;-;165943,27;-;-;9561,60;9561,60;1304;11,0;19;15,97
"510510 Juara";12;12;20154,34;16502,35;-;-;3651,99;-;-;1679,53;1679,53;90;7,5;-;-
"510515 Juína";15;15;239677,40;204445,25;-;-;35232,15;-;-;15978,49;15978,49;132;8,8;2;13,33
"510625 Nova Xavantina";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;38;3,5;-;-
"510628 Novo São Joaquim";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"510629 Paranaíta";11;11;16500,00;13155,89;-;-;3344,11;-;-;1500,00;1500,00;31;2,8;-;-
"510642 Peixoto de Azevedo";30;30;45228,56;36085,04;-;-;9143,52;-;-;1507,62;1507,62;234;7,8;-;-
"510650 Poconé";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;10;5,0;-;-
"510700 Poxoréo";5;5;7532,00;6011,95;-;-;1520,05;-;-;1506,40;1506,40;17;3,4;-;-
"510704 Primavera do Leste";15;15;340900,00;291127,05;-;-;49772,95;-;-;22726,67;22726,67;195;13,0;10;66,67
"510760 Rondonópolis";156;156;794709,43;672746,70;-;-;121962,73;-;-;5094,29;5094,29;977;6,3;29;18,59
"510730 São José do Rio Claro";5;5;7632,06;6108,14;-;-;1523,92;-;-;1526,41;1526,41;25;5,0;-;-
"510787 Sapezal";4;4;6318,83;5102,79;-;-;1216,04;-;-;1579,71;1579,71;9;2,3;-;-
"510790 Sinop";43;43;424373,57;363098,78;-;-;61274,79;-;-;9869,15;9869,15;519;12,1;14;32,56
"510792 Sorriso";8;8;15028,79;12546,40;-;-;2482,39;-;-;1878,60;1878,60;47;5,9;1;12,50
"510795 Tangará da Serra";62;62;101682,63;82814,68;-;-;18867,95;-;-;1640,04;1640,04;298;4,8;-;-
"510840 Várzea Grande";180;180;671807,08;568385,30;-;-;103421,78;-;-;3732,26;3732,26;1809;10,1;24;13,33
"520013 Acreúna";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;11;3,7;-;-
"520025 Águas Lindas de Goiás";15;15;22668,00;18107,85;-;-;4560,15;-;-;1511,20;1511,20;36;2,4;-;-
"520030 Alexânia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"520080 Alvorada do Norte";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;9;4,5;1;50,00
"520110 Anápolis";22;22;100027,41;85085,08;-;-;14942,33;-;-;4546,70;4546,70;205;9,3;5;22,73
"520140 Aparecida de Goiânia";188;188;732197,88;619822,79;-;-;112375,09;-;-;3894,67;3894,67;1358;7,2;19;10,11
"520160 Araçu";2;2;3016,00;2407,98;-;-;608,02;-;-;1508,00;1508,00;2;1,0;-;-
"520330 Bela Vista de Goiás";13;13;19500,00;15547,87;-;-;3952,13;-;-;1500,00;1500,00;56;4,3;2;15,38
"520470 Campinorte";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;1;1,0;-;-
"520510 Catalão";42;42;445808,63;380186,53;-;-;65622,10;-;-;10614,49;10614,49;304;7,2;5;11,90
"520640 Crixás";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;16;3,2;-;-
"520800 Formosa";18;18;210913,66;179476,62;-;-;31437,04;-;-;11717,43;11717,43;169;9,4;6;33,33
"520870 Goiânia";1056;1056;6578905,10;5598234,84;-;-;980670,26;-;-;6230,02;6230,02;7699;7,3;207;19,60
"520880 Goianira";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;4;2,0;-;-
"520890 Goiás";5;5;9500,21;7776,76;-;-;1723,45;-;-;1900,04;1900,04;44;8,8;-;-
"520910 Goiatuba";6;6;9000,00;7175,94;-;-;1824,06;-;-;1500,00;1500,00;1;0,2;-;-
"520970 Hidrolândia";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;6;3,0;-;-
"520995 Indiara";1;1;1500,00;1195,99;-;-;304,01;-;-;1500,00;1500,00;-;-;-;-
"521090 Itapaci";5;5;7500,00;5979,95;-;-;1520,05;-;-;1500,00;1500,00;20;4,0;-;-
"521150 Itumbiara";137;137;836986,55;710408,99;-;-;126577,56;-;-;6109,39;6109,39;1037;7,6;33;24,09
"521180 Jaraguá";30;30;45176,00;36055,70;-;-;9120,30;-;-;1505,87;1505,87;275;9,2;15;50,00
"521190 Jataí";12;12;84049,65;72622,18;-;-;11427,47;-;-;7004,14;7004,14;154;12,8;4;33,33
"521250 Luziânia";58;58;604778,05;518072,80;-;-;86705,25;-;-;10427,21;10427,21;642;11,1;8;13,79
"521308 Minaçu";8;8;12048,00;9615,92;-;-;2432,08;-;-;1506,00;1506,00;17;2,1;-;-
"521380 Morrinhos";7;7;10556,00;8427,93;-;-;2128,07;-;-;1508,00;1508,00;33;4,7;-;-
"521450 Nerópolis";7;7;34377,19;29085,32;-;-;5291,87;-;-;4911,03;4911,03;43;6,1;3;42,86
"521460 Niquelândia";7;7;10700,00;8571,93;-;-;2128,07;-;-;1528,57;1528,57;25;3,6;-;-
"521630 Paranaiguara";7;7;10597,34;8469,27;-;-;2128,07;-;-;1513,91;1513,91;25;3,6;-;-
"521710 Piracanjuba";2;2;3000,00;2391,98;-;-;608,02;-;-;1500,00;1500,00;7;3,5;-;-
"521760 Planaltina";3;3;4556,00;3643,97;-;-;912,03;-;-;1518,67;1518,67;7;2,3;1;33,33
"521850 Quirinópolis";18;18;30184,67;24642,83;-;-;5541,84;-;-;1676,93;1676,93;101;5,6;-;-
"521880 Rio Verde";54;54;212057,61;181318,58;-;72,05;30666,98;-;-;3926,99;3926,99;686;12,7;15;27,78
"521890 Rubiataba";4;4;6000,00;4783,96;-;-;1216,04;-;-;1500,00;1500,00;13;3,3;-;-
"521930 Santa Helena de Goiás";38;38;57813,46;46257,21;-;-;11556,25;-;-;1521,41;1521,41;167;4,4;2;5,26
"521975 Santo Antônio do Descoberto";3;3;4500,00;3587,97;-;-;912,03;-;-;1500,00;1500,00;40;13,3;-;-
"522010 São Luís de Montes Belos";43;43;371796,89;317374,06;-;-;54422,83;-;-;8646,44;8646,44;393;9,1;8;18,60
"522020 São Miguel do Araguaia";1;1;1508,00;1203,99;-;-;304,01;-;-;1508,00;1508,00;1;1,0;-;-
"522040 São Simão";5;5;8328,10;6808,05;-;-;1520,05;-;-;1665,62;1665,62;14;2,8;1;20,00
"522140 Trindade";14;14;24377,73;19912,61;-;-;4465,12;-;-;1741,27;1741,27;152;10,9;5;35,71
"522185 Valparaíso de Goiás";8;8;12000,00;9567,92;-;-;2432,08;-;-;1500,00;1500,00;56;7,0;-;-
"530010 Brasília";803;803;2788543,45;2381050,44;-;-;407493,01;-;-;3472,66;3472,66;7648;9,5;116;14,45
"Total";52922;52922;269606832,61;228719234,25;-;1120,96;40886477,40;-;-;5094,42;5094,42;437905;8,3;10507;19,85
 Fonte: Ministério da Saúde - Sistema de Informações Hospitalares do SUS (SIH/SUS)
